SUM149R_DMSO_12H_R	SUM149R_JQ1_12H_R	LOG2_FOLD_CHANGE	P_VALUE
C7orf25	8.47103	6.75201	-0.327220358047499	0.109152090017866
C7orf26	14.4171	23.09155	0.679584020378529	0.0105804026660068
C7orf29	6.630165	3.8903	-0.769163361316593	0.0558374958327275
C7orf41	4.76065	2.77477	-0.778790374976097	0.0446482729907905
C7orf43	6.039895	11.42975	0.92019847371612	0.0203446025588823
C7orf49	24.80345	22.1897	-0.160650641410987	0.130529794005
C7orf50	30.2495	33.6691	0.154513861382014	0.0843290880814118
C7orf53	1.543735	3.024995	0.970507639225614	0.000311332862151893
C7orf55	2.655635	2.55434	-0.0561063007999238	0.870563015128155
C7orf55-LUC7L2	9.101905	6.626595	-0.457900780040029	0.0421717850901807
C7orf60	1.987785	3.47656	0.806498765819312	0.0032083742810574
C7orf73	20.0652	19.6823	-0.0277967177834761	0.725097832687034
C8G	0.498644	0.601414	0.270348261187411	0.477222554013355
C8orf33	30.47865	26.6454	-0.193912511563443	0.188505503870953
C8orf37	1.62716	1.908025	0.229723955064209	0.0938784112492143
C8orf40	32.90485	38.0288	0.208792170184061	0.219673392926013
C8orf44	0.9044565	0.623471	-0.536728661434991	0.265593450247399
C8orf48	0.5881145	0.4997755	-0.234816881329266	0.656345280790648
C8orf58	3.402425	3.30314	-0.0427252426252821	0.696969407024199
C8orf59	81.93925	64.43375	-0.346738126650717	0.0161606380007451
C8orf76	19.8635	26.21325	0.40017638270241	0.188103978946245
C8orf82	3.324105	4.615805	0.473616323071403	0.148111818720183
C9orf114	18.4733	25.58935	0.470101894775689	0.0158851582525004
C9orf116	8.537095	4.513645	-0.919452279092584	0.00701497999421244
C9orf117	1.721565	1.83998	0.0959694319031106	0.703208729047968
C9orf123	39.38555	32.45105	-0.279401262959861	0.0638301909029377
C9orf142	67.3299	70.30695	0.0624199878891648	0.504994047919916
C9orf156	12.38515	20.61915	0.735373518968723	0.0108970127321315
C9orf16	49.7796	86.2047	0.792211891491796	0.0375679378617957
C9orf163	1.359345	1.64076	0.271452569263837	0.491454584326387
C9orf169	13.3679	31.5084	1.23696364968525	0.00972425003717356
C9orf172	0.9133765	1.089955	0.254986996345621	0.216204151530079
C9orf3	3.75341	3.290425	-0.189927951882542	0.35977439325512
C9orf37	5.54171	5.449745	-0.0241424898950051	0.641015328499037
C9orf40	23.35335	23.54865	0.0120148381716464	0.873312175042531
C9orf41	24.14305	16.66065	-0.535163256551117	0.0176830879459028
C9orf43	1.51766	0.972201	-0.642522098096651	0.116058362176448
C9orf64	7.85104	5.10339	-0.621427879074714	0.0237120906033785
C9orf69	29.0375	29.43865	0.0197942646515359	0.856387698636094
C9orf78	48.5368	56.4331	0.217462606647956	0.19875841007493
C9orf85	12.31795	14.96705	0.281027717534385	0.0225125062149891
C9orf89	32.5904	37.72575	0.211102523097698	0.265330499782617
C9orf9	2.44569	1.485415	-0.719375496568468	0.101039115592615
C9orf91	11.91345	8.689315	-0.455276906379498	0.0202603101060321
CA11	4.510585	2.820655	-0.677284338070859	0.0108989028114069
CA12	6.17144	3.50018	-0.818178040978772	0.0604003012342734
CA13	1.701145	2.15015	0.337931192627485	0.0123666054419387
CA2	45.85695	27.998	-0.711816628911583	0.0780249230588139
CA3	0.140173	0.1259346	-0.154533773565086	0.738071271597701
CA5B	0.5858265	0.761648	0.378650946594637	0.0440015236278302
CA5BP1	8.38589	7.393135	-0.181777648631392	0.379016977348826
CA8	0.6032255	1.30848	1.11712255139628	0.105464800534672
CA9	19.73325	8.742245	-1.17455286756044	0.102577314037864
CAB39	29.0573	33.11745	0.188690937307474	0.045781193534831
CAB39L	0.959756	0.75617	-0.343957060708742	0.091312189215655
CABIN1	8.669075	14.099	0.701642870601254	0.0689235509631302
CABLES1	9.31243	6.453855	-0.528996511119946	0.0286425402229333
CABLES2	4.729865	7.98638	0.755742711794937	0.00283412360347159
CABP1	0.733818	0.987237	0.42797417207243	0.0124082621507654
CABYR	2.71869	3.73373	0.45770594794413	0.118609399878595
CACFD1	1.0899655	2.198795	1.01243063284665	0.0168809148064024
CACHD1	1.70006	2.238795	0.397136766702153	0.240061311009269
CACNB1	5.748275	2.34389	-1.29422421770454	0.00583032973850528
CACNB3	3.16856	1.576005	-1.00755522286583	0.0451680424246355
CACTIN	16.04795	27.8886	0.797286497173739	0.0412156479319854
CACUL1	17.94795	18.9546	0.0787289415300876	0.300759613964986
CACYBP	72.14715	59.13085	-0.287031389789905	0.210135297645347
CAD	33.8227	24.1682	-0.484881803853273	0.10622889028391
CADM4	4.15166	7.36106	0.826225231679087	0.085442707290833
CADPS2	2.300415	4.34457	0.917319244577013	0.00910797883423763
CAHM	0.792516	0.528838	-0.583614215559147	0.0319433370751226
CALB2	48.21915	42.10335	-0.195671192052575	0.0569791163983869
CALCOCO1	3.822325	5.49953	0.52485787727093	0.0661345684685446
CALCOCO2	20.2853	24.36075	0.264123911742672	0.0531562192233924
CALD1	20.94475	12.25725	-0.772953327477859	0.00614509197782686
CALHM2	3.66767	1.30158	-1.49459984981042	0.015692065046455
CALM1	59.24735	110.8275	0.903493374496938	0.0311395050337499
CALM2	481.4775	546.816	0.183587076413305	0.114191526020439
CALM3	95.05925	104.9485	0.142782622535383	0.156287032934771
CALML4	3.68626	3.723585	0.0145344599925077	0.772984489073041
CALR	559.652	819.8945	0.550908266185277	0.0246036714860708
CALU	70.08795	75.30895	0.10365490286142	0.000861844417313422
CAMK1	8.292305	4.48206	-0.887611219410833	0.0102872160413788
CAMK1D	1.78777	1.366185	-0.388008285652311	0.386759102517943
CAMK2D	5.59147	4.87186	-0.198754942220625	0.255546696582555
CAMK2G	8.747305	10.36175	0.244357177389734	0.119786954152257
CAMK2N1	27.19025	20.7855	-0.387511963501322	0.120570333691315
CAMK2N2	5.492935	5.343855	-0.0396963576959732	0.828650066054091
CAMK4	2.184485	2.117035	-0.0452480784168387	0.645182018494466
CAMKK1	15.0742	7.549915	-0.997549131966087	0.0103861044087852
CAMKK2	18.53475	16.04745	-0.207888590055025	0.117707337157538
CAMKMT	5.0078	4.878235	-0.0378176865147682	0.52291904897041
CAMLG	20.4084	24.093	0.239450964708714	0.126555361454289
CAMSAP1	11.44745	10.15325	-0.17308466348629	0.274582632909721
CAMSAP2	12.60095	12.41615	-0.0213146122519656	0.70374633414295
CAMSAP3	7.802265	12.52105	0.682390645274685	0.0489982637168487
CAMTA1	20.75905	20.8861	0.00880270444950022	0.934934145584529
CAMTA2	15.80525	9.38206	-0.752427223017241	0.00694060150478849
CAND1	43.1753	49.5992	0.200110648913481	0.0849160429433425
CANT1	13.95135	15.97515	0.19542474659256	0.1863881044985
CANX	229.028	243.3545	0.0875354655867649	0.178853469134338
CAP1	110.403	127.5815	0.208639770517087	0.108661091252212
CAP2	3.695705	1.76687	-1.064653706553	0.0228867605074051
CAPG	202.4965	190.9745	-0.0845169580276192	0.575489811414039
CAPN1	36.55285	25.6842	-0.509102758517226	0.00202472885193259
CAPN10	4.77673	5.920925	0.309799247160168	0.0435053710847662
CAPN12	13.51225	15.79325	0.225040159621019	0.273519558716796
CAPN2	186.639	146.3725	-0.350605952463806	0.0286655265808559
CAPN5	0.10940135	1.22627	3.48657422040416	0.00612158821250315
CAPN7	26.93685	26.3577	-0.0313566668649518	0.371174093267252
CAPN8	35.5303	12.00775	-1.5650840244766	0.0293189920664904
CAPNS1	179.1295	180.268	0.00914037408862111	0.78933689791254
CAPRIN1	125.4455	124.6775	-0.00885958727050147	0.91442821008482
CAPRIN2	10.204175	16.63925	0.705430860437451	0.0446678842928986
CAPS	1.134965	2.540065	1.16221760744944	0.0515546455438352
CAPZA1	107.7935	99.97435	-0.108640284252163	0.138666298596606
CAPZA2	60.29235	76.76435	0.348461504908696	0.116920000844149
CAPZB	90.09375	85.35365	-0.0779741776977589	0.448295413757366
CARD10	8.898075	6.6838	-0.412824694597172	0.0406328997597836
CARD8	4.484475	2.34929	-0.932714285058302	0.0700695722204817
CARD9	1.147465	1.0224505	-0.166419149681674	0.471507890574118
CARHSP1	15.6652	31.08665	0.988731966541976	0.0136931356464731
CARKD	18.57675	19.48585	0.068928740766253	0.539774847751418
CARM1	43.93565	31.18335	-0.494616114024913	0.00747348809832041
CARS	29.6213	29.9641	0.0166000837922383	0.850575457909647
CARS2	59.59435	46.34155	-0.362869259378926	0.0227136467794028
CASC3	23.0635	26.689	0.210633785000865	0.0568893169518758
CASC4	24.6224	31.6786	0.363537187180838	0.067132507873688
CASC5	8.467845	15.9126	0.910102813692142	0.0486091000786335
CASD1	5.383655	5.00161	-0.106193392974274	0.291030744557422
CASK	8.4534	9.57597	0.179886915233225	0.129565470652355
CASKIN1	6.164685	5.583555	-0.14284321265363	0.345822225606601
CASKIN2	4.21283	2.78811	-0.595502218777563	0.0285973465257813
CASP10	0.594269	1.6514	1.47450158039048	0.152827860393834
CASP2	6.867145	6.520115	-0.0748130159509953	0.159884885852929
CASP3	37.8628	48.66985	0.36224722421587	0.0154512087346569
CASP4	27.92305	18.9991	-0.555525455186861	0.0402366728224469
CASP6	11.8199	13.1927	0.158522024885958	0.155560183501081
CASP7	12.5205	10.079415	-0.312880268165801	0.201742921581339
CASP8	13.8802	12.54075	-0.146404724731072	0.330975775308475
CASP8AP2	12.79745	11.60045	-0.141675598804594	0.18496501699235
CASP9	5.96691	7.597965	0.348629049625919	0.17045531543044
CAST	106.864	92.0919	-0.214629750570746	0.0616664308618193
CASZ1	0.7226625	1.0667895	0.561881592352384	0.189683156978874
CAT	26.8832	39.31185	0.548259380709508	0.00312983982037161
CATSPER3	0.6991625	0.6735025	-0.0539445062067558	0.893972116726034
CAV1	169.818	63.8878	-1.41037702079185	0.000399842084968844
CAV2	37.649	19.5583	-0.944830568559752	0.0261018131202208
CBFA2T2	5.807835	7.57595	0.383426342195396	0.0687945624020069
CBFB	63.32255	59.58665	-0.0877302135117546	0.365382431763473
CBL	6.977585	8.32804	0.255249203876758	0.270997808848974
CBLB	3.15309	3.508565	0.154114740088786	0.0928904824767013
CBLC	11.56265	7.59572	-0.606213451843432	0.0353601271737159
CBLL1	9.58878	10.2292	0.0932741449399185	0.180595014617366
CBLN3	0.49324	0.2140795	-1.20414315032837	0.0293867205670305
CBR1	114.629	123.865	0.11179651112635	0.185095626075386
CBR3	6.744995	3.140295	-1.10291728114686	0.0361839975678192
CBR3-AS1	1.60938	1.150975	-0.483648511893025	0.0938812771863667
CBR4	18.67285	20.9573	0.166510721506859	0.0763505584143199
CBS	5.787405	2.563715	-1.17468071571598	0.0164808687564919
CBWD1	7.47103	9.064045	0.278847868558644	0.0082282870400767
CBWD2	2.768895	4.62773	0.740994348466616	0.0757770430886904
CBWD5	4.947045	5.8928	0.252386279550424	0.109400138640352
CBWD6	2.170795	2.13559	-0.0235887921881393	0.717218438733296
CBX1	68.0827	75.83415	0.155559424053948	0.101636500322554
CBX2	8.853525	5.76502	-0.618926360675444	0.00558124120238916
CBX3	179.4615	158.811	-0.176363531060405	0.119452916497441
CBX3P2	1.578365	1.926925	0.287869549992257	0.117079066284128
CBX4	9.097685	12.98705	0.5135023722992	0.101054281014801
CBX5	15.8145	28.0061	0.824493150828359	0.037836115580336
CBX6	9.228135	7.07419	-0.383474141864081	0.138708333428928
CBX7	0.958727	0.7302035	-0.39282147867443	0.0220335283123843
CBX8	7.254085	4.972235	-0.544899166936246	0.00929030652578396
CBY1	11.45265	13.85335	0.274553430655819	0.362380237494228
CC2D1A	16.6797	12.04425	-0.46974878158884	0.0513101969641816
CC2D1B	6.550565	8.79755	0.425482460915435	0.0181753141096696
CC2D2A	5.451275	1.442095	-1.91842749440353	0.00133090117815087
CCAR1	43.82865	41.8142	-0.0678812807649243	0.116379419657534
CCBE1	2.2597	1.579375	-0.516777492567299	0.0588439802905659
CCBL1	5.925985	4.69693	-0.335336881754163	0.174932968728249
CCBL2	12.64065	13.241	0.0669414320822356	0.341152065732004
CCDC101	13.1282	18.18435	0.470028234850944	0.0046398110134404
CCDC102A	3.053785	1.16682	-1.38801647335889	0.0164754255449952
CCDC103	4.32554	5.17055	0.257437500669437	0.218943462527945
CCDC104	45.7263	44.14555	-0.0507561690762795	0.549763963601557
CCDC107	1.57297	1.757485	0.160021220412381	0.438098272081796
CCDC109B	30.8186	29.5287	-0.061683482601274	0.509949631372305
CCDC11	0.4061455	0.7171905	0.820359718468721	0.179958592903237
CCDC110	2.38421	2.674305	0.165652698524811	0.435404923735356
CCDC111	10.28285	5.906385	-0.799892873211259	0.00775736157282238
CCDC112	6.548275	10.2016	0.639608624234729	0.0116406577898222
CCDC115	14.4896	15.889	0.133010560794879	0.331656415329248
CCDC117	13.46635	12.78295	-0.0751380527806674	0.359422378357172
CCDC12	29.62905	31.9251	0.107678769208263	0.159614284188175
CCDC120	4.529155	4.257245	-0.0893217950798258	0.395643116153278
CCDC121	1.37713	1.90688	0.469549302486639	0.0508948520390135
CCDC122	1.31135	1.395735	0.0899722585060981	0.567738949399782
CCDC124	79.43715	74.7802	-0.0871575339227761	0.385404126442473
CCDC125	3.53425	3.38595	-0.0618434252517864	0.320580653598301
CCDC126	1.16049	2.630805	1.18077022635346	0.00288348279079343
CCDC127	15.4558	17.69105	0.194871346719429	0.192565281046641
CCDC130	10.9541	15.40915	0.492316326154923	0.0766575668326527
CCDC132	8.92585	5.89268	-0.599065638877951	0.170688496423462
CCDC134	5.451135	9.22552	0.759073581750929	0.0326135821632499
CCDC136	0.912878	0.649596	-0.490879317705161	0.401538770423515
CCDC137	62.9844	53.9356	-0.22375671251917	0.0803061922021665
CCDC138	10.8535	9.16109	-0.244569185489475	0.0256885969165843
CCDC14	13.79855	13.0537	-0.0800578827237499	0.375348302453666
CCDC142	3.59629	3.66886	0.0288224913125339	0.859201266584827
CCDC149	0.7651195	0.3439955	-1.15329540003209	0.0156349371807286
CCDC15	3.34643	3.35277	0.0027306810633943	0.97408166293786
CCDC150	2.559145	3.937125	0.621480625286269	0.00946210295199962
CCDC157	1.416575	2.052375	0.534887370613266	0.12638157516341
CCDC159	4.03438	1.95509	-1.04511195678946	0.031721917542782
CCDC163P	1.459985	1.208795	-0.272383948684694	0.211573744672523
CCDC167	10.49584	7.808835	-0.426638398720606	0.201963141298099
CCDC169	1.34826	0.909089	-0.568605287722444	0.0911372772054375
CCDC17	0.5407675	1.13389	1.06820033582458	0.120913677379185
CCDC171	2.754795	2.48602	-0.148107060727827	0.140341583226102
CCDC174	9.646425	8.510945	-0.180675045147402	0.116739502994012
CCDC18	5.94997	6.253675	0.0718218508453126	0.471753768001295
CCDC19	1.061406	1.077495	0.0217045653921395	0.924213870063789
CCDC22	12.6435	12.84855	0.0232096672034828	0.843311543409616
CCDC23	7.986575	11.93555	0.579616199697916	0.0745006163446852
CCDC24	4.784555	3.27449	-0.547114524146048	0.00461244279203368
CCDC25	19.5344	21.03185	0.106558813989082	0.28019631630846
CCDC28A	10.9304	10.76685	-0.0217499676629372	0.88375068252952
CCDC28B	4.7456	3.270825	-0.536935930395548	0.0602832843269528
CCDC34	23.03625	16.303	-0.498768417303969	0.123236677828672
CCDC39	0.946878	0.8754415	-0.113167778325741	0.571897280971372
CCDC41	9.974675	12.29685	0.301947056984688	0.0271077911373821
CCDC43	29.59675	21.24805	-0.478108316451541	0.0190557618725817
CCDC47	58.94855	63.01295	0.0961920254871582	0.0694889420862495
CCDC50	12.93415	11.16205	-0.212583232811087	0.0325114518590818
CCDC51	40.37775	22.1416	-0.866801042362199	0.0409792181571891
CCDC53	28.7777	21.5978	-0.414066928432275	0.103906219184949
CCDC57	6.35382	7.95439	0.324127078611838	0.185373645608745
CCDC58	100.44095	50.662	-0.987371642198466	0.0746285070766801
CCDC59	42.24175	23.13835	-0.868383614940191	0.053815574231435
CCDC6	15.7638	13.32725	-0.242236231343053	0.158929840749735
CCDC61	1.65931	2.474365	0.576474889238547	0.0975497570945237
CCDC64	11.7064	20.5177	0.809571535732301	0.0221603398374907
CCDC64B	6.524765	7.54963	0.210479999478865	0.319327291586848
CCDC66	5.604535	4.22889	-0.406315645602025	0.0330352832413083
CCDC68	2.410975	1.8482	-0.383495807221346	0.00698642147190282
CCDC69	1.657375	2.617885	0.659501657410335	0.0181747904947916
CCDC71	14.08365	14.7656	0.0682187019549877	0.118297059410248
CCDC71L	8.752225	5.50122	-0.669898227907876	0.00559874347133543
CCDC73	9.51317	7.074935	-0.427209265859322	0.0838885772858202
CCDC74B	1.685305	1.427315	-0.239705944183972	0.222384625682271
CCDC77	25.3709	28.58905	0.172287982664415	0.187253467918886
CCDC78	5.376005	2.74864	-0.967816516027688	0.0620463537503471
CCDC80	0.6597665	2.862245	2.11711973667047	0.0192526623073127
CCDC82	6.4897	10.3687	0.676011330953278	0.0281528520441831
CCDC84	7.54919	7.91456	0.068187290845812	0.379170359985319
CCDC85B	54.04915	144.8935	1.42264904146136	0.10746480727477
CCDC85C	7.004675	8.05105	0.200858833926006	0.00574106322999188
CCDC86	68.1337	51.62435	-0.400316842700853	0.0855540053027119
CCDC87	0.287514	1.24147	2.11034528691762	0.00979629184541423
CCDC88A	7.105585	10.92415	0.620495693081062	0.115529299917223
CCDC88C	4.616785	4.677495	0.0188475625078544	0.843927705457373
CCDC9	8.86946	10.7161	0.272861772627664	0.124351592731215
CCDC90A	9.944125	9.98009	0.00520839425799204	0.915284232337806
CCDC90B	23.01815	29.58645	0.362164714980067	0.00519450970096595
CCDC91	17.32665	16.7029	-0.0528941365169969	0.345581811433056
CCDC92	6.824325	19.31075	1.50064593748198	0.00272277245164984
CCDC93	11.9169	14.18075	0.250924847247184	0.221461332936243
CCDC94	16.6475	13.9204	-0.258104872810012	0.180850741814805
CCDC97	14.86025	19.1483	0.365757927197376	0.0568949525102985
CCHCR1	8.58655	8.34503	-0.0411613496310941	0.709661171096113
CCL20	19.1053	36.6194	0.938635241401395	0.059647233154389
CCL28	0.5264145	0.5285195	0.0057574731529778	0.99223002126641
CCM2	21.44185	24.44585	0.18916018307059	0.19498809291359
CCNA1	37.63455	39.247	0.0605246589797851	0.440098639843217
CCNA2	83.1052	72.8195	-0.190613916267154	0.0233040401136239
CCNB1	164.073	197.0925	0.26453503107111	0.0965823741049253
CCNB1IP1	27.2214	23.6024	-0.20580769985855	0.0588046746120391
CCNB2	42.5681	55.87415	0.392408281306917	0.0457880515863598
CCNC	108.4125	110.2785	0.0246204396268459	0.680384633596575
CCND1	73.15315	43.63395	-0.745468907842553	0.0046272529134597
CCND3	37.2552	43.0498	0.208564727316951	0.0261004295934761
CCNDBP1	5.11216	6.27574	0.295852593234345	0.00308353490103252
CCNE1	17.8342	14.9469	-0.254800202123908	0.0899919788264164
CCNE2	12.32875	10.6279	-0.214169975301433	0.183264223747393
CCNF	16.68505	22.33945	0.421037657086329	0.0160047121640021
CCNG1	27.563	40.53885	0.556572241457957	0.0036317600465474
CCNG2	2.32801	3.57045	0.617008659733603	0.0441582233885863
CCNH	51.1994	59.48225	0.216332316853485	0.127160664309128
CCNI	54.2905	65.6753	0.27465111476243	0.0292007171998902
CCNJ	6.294755	4.94352	-0.348611558518708	0.0120909563547855
CCNJL	4.47914	4.041745	-0.148243457067445	0.0703150015591243
CCNK	17.07575	20.4444	0.259756777564011	0.0864569202765694
CCNL1	39.2118	45.788	0.223681680453426	0.0963429554819177
CCNL2	22.50275	30.0444	0.416994790837915	0.0377551003324525
CCNO	7.08703	8.30426	0.228670457975834	0.230302349307545
CCNT1	15.7673	15.1591	-0.0567515306447636	0.232662148819634
CCNT2	7.10883	6.403665	-0.150714297816436	0.0912994062051758
CCNY	20.6128	18.56085	-0.151277710236429	0.0524689768272484
CCNYL1	9.18881	17.3265	0.915030313610526	0.00733679759261645
CCP110	8.033405	8.8217	0.135045088380839	0.104607802767607
CCPG1	6.33972	8.865845	0.483839016622148	0.0971549704043538
CCRN4L	2.93931	5.159085	0.81163769259718	0.0453167407145201
CCS	9.83387	24.08115	1.29207310140429	0.0131755409305923
CCSAP	13.88705	18.48625	0.41271243586004	0.0305718120318817
CCSER1	0.9061965	0.662371	-0.452184408758456	0.218579349757724
CCSER2	5.026165	6.28788	0.323115651893984	0.164932404584077
CCT2	352.198	350.9415	-0.00515615535306537	0.949330647806866
CCT3	298.711	240.3975	-0.313328472811621	0.0418633747000226
CCT4	291.05	265.7395	-0.1312543290174	0.376668062363569
CCT5	157.7145	118.8885	-0.407706134160162	0.0384909229475973
CCT6A	462.682	432.2575	-0.0981299779969603	0.384264650097274
CCT6B	1.25325	1.46133	0.221607772634293	0.430600458986457
