SUM149_JQ1_12H_R	SUM149R_DMSO_12H_R	LOG2_FOLD_CHANGE	P_VALUE
FN3KRP	68.5365	60.13405	-0.188690392011645	0.232213047705051
FNBP1	14.6353	6.557395	-1.15825761227003	0.00254640162313698
FNBP1L	13.7762	13.12565	-0.0697891239812685	0.33101805469704
FNBP4	28.24185	28.2823	0.0020648527882623	0.971301192453747
FNDC3A	10.8885	14.14095	0.377073822733499	0.113774262057158
FNDC3B	7.7957	11.1965	0.52229734172452	0.0525991354530419
FNDC8	0.363157	3.226655	3.15137403643645	0.0698028493506272
FNIP1	6.11718	8.08749	0.402825294777736	0.0355599930383575
FNIP2	1.527555	2.555075	0.742141314135739	0.0568713671028189
FNTA	79.57455	81.35635	0.0319478617313288	0.640606018966123
FNTB	0.8086845	1.6272	1.00874271951158	0.12480756318775
FOCAD	19.75735	19.23055	-0.0389894302923684	0.48705246312673
FONG	0.703694	0.498701	-0.496773116113235	0.178797321181598
FOPNL	15.1601	29.9602	0.982767984636864	0.0144133225642843
FOS	8.15501	7.43141	-0.134050679273478	0.222115118816788
FOSB	0.814783	1.03023	0.338478671957938	0.0453658194451067
FOSL1	97.9908	106.444	0.119376419422145	0.172132970859046
FOSL2	8.0732	9.248725	0.196113861463518	0.321034616791552
FOXA1	3.81544	4.85076	0.346361361835206	0.0917231150333815
FOXC1	4.399575	4.734705	0.105910374304096	0.0832177317203135
FOXD1	4.296055	2.635955	-0.70468672203606	0.0162941367502551
FOXD2	0.599084	0.3414555	-0.811060730997001	0.0524559560217681
FOXD2-AS1	3.49726	1.444195	-1.27595950277223	0.00291580004675839
FOXE1	2.84105	4.186565	0.559342802448396	0.096217266418344
FOXF2	1.74709	2.860505	0.711315936626509	0.0468384323888283
FOXG1	5.176805	2.47421	-1.06509402067077	0.0433626185071728
FOXH1	4.052625	1.869725	-1.11603059173613	0.038176657497576
FOXI3	0.3064705	1.23887	2.01520469128556	0.0564227162328033
FOXJ2	3.766665	5.977095	0.666156744707404	0.0305202082711249
FOXJ3	20.52795	14.06465	-0.545515910055435	0.0634006160402657
FOXK1	4.44217	6.56752	0.564084083508628	0.228297462035079
FOXK2	30.4554	44.09275	0.533843405683873	0.061031856856501
FOXL1	3.01825	4.702365	0.639674217614863	0.0142044656515186
FOXM1	40.5147	101.4325	1.32400261754312	0.000408496560690584
FOXN2	3.921085	12.80705	1.70761337927758	0.00655187687248747
FOXN3	0.829339	1.199055	0.531863993549278	0.128538534769441
FOXN3-AS1	0.5846425	1.8678	1.67571336930357	0.0249098912376348
FOXO1	4.05331	7.30795	0.850366245340009	0.0325094630610446
FOXO3	5.798525	4.685	-0.307636913422257	0.081842931136664
FOXO4	2.0065	1.728655	-0.215031187342192	0.227884475079716
FOXP1	1.68075	4.438415	1.4009394189232	0.0313306928719458
FOXP4	18.0273	6.846865	-1.39666786428124	0.0154876499129632
FOXQ1	1.38708	4.34436	1.64709266088584	0.0582669101299553
FOXRED1	14.64195	28.6691	0.969388912144926	0.0337922086489966
FOXRED2	9.619925	8.796975	-0.129018134256275	0.275721173160926
FPGS	42.2055	29.0614	-0.538326810812015	0.0167867976171076
FPGT	4.91219	3.60076	-0.448064920837254	0.029325779143818
FRA10AC1	4.60953	5.971435	0.373458011164833	0.180557456950075
FRAS1	1.99456	4.657835	1.22358901118656	0.140602325706853
FRAT1	1.89439	1.436605	-0.399069928642728	0.174227091949383
FRAT2	9.59895	22.04495	1.19949969724433	0.0180289415541818
FRG1	50.47855	53.66805	0.0883930001114424	0.373708127698103
FRG1B	9.36049	7.575155	-0.305308644757621	0.117795924871117
FRK	2.059105	1.31496	-0.646998484644991	0.0815331721984136
FRMD3	0.184761	1.187455	2.68414067698619	0.00573363673286449
FRMD4B	0.6669065	0.8409045	0.334457455149718	0.214486663800689
FRMD5	6.58497	2.449865	-1.42647461622771	0.00569565767195749
FRMD6	11.3401	13.7345	0.276371028124045	0.00744460076059736
FRMD6-AS1	1.94231	0.6638	-1.54895294417395	0.112045584302773
FRMD8	11.10745	11.08845	-0.00246993476021881	0.973544337194981
FRRS1	6.937985	3.57457	-0.956747017006759	0.0206760655514557
FRS2	4.080195	5.289085	0.374380057990571	0.0651802612897408
FRS3	2.929385	1.97489	-0.568825516203491	0.0314279582900914
FRYL	4.369125	2.3601	-0.888496392219902	0.0300194054090255
FSCN1	184.3505	113.1975	-0.703609233171957	0.00720976043199265
FSCN2	2.790495	1.171815	-1.25177623875547	0.0118186345186641
FSD1	3.08502	5.26331	0.770690527304751	0.0903249245587922
FSD1L	2.23815	2.459115	0.135832475392165	0.214015956318015
FST	0.358776	1.886855	2.39482826895777	0.0373437984299106
FSTL1	21.19445	16.55325	-0.356572030755999	0.0107307378435864
FSTL3	43.3808	44.09565	0.0235796836275788	0.669383980101758
FTH1	3012.345	2396.08	-0.330210932039805	0.0146456461190672
FTH1P3	1.586755	1.0074895	-0.655314585539218	0.143536479204581
FTL	1663.33	1245.625	-0.417204618601723	0.0140512419906864
FTO	4.72571	10.7748	1.18905808642175	0.0305647421879334
FTSJ1	30.0125	46.9617	0.645921136082086	0.00545256877090552
FTSJ2	26.98675	33.6421	0.318016519739778	0.165067394569635
FTSJ3	34.8537	38.4365	0.14116515343991	0.156552122969672
FTSJD1	16.1526	12.97755	-0.31574836056075	0.130312697763566
FTSJD2	19.6072	12.2205	-0.682080212605471	0.0240158818208087
FTX	1.66637	1.07313	-0.634883915445495	0.0783464372889539
FUBP1	66.6784	55.6067	-0.261960763734733	0.194872454841223
FUBP3	56.9707	52.38115	-0.121172399106432	0.323964167827052
FUCA1	36.53085	5.156745	-2.82458271129102	0.00227797680846872
FUCA2	31.6115	83.7551	1.40572754713822	0.00444019635056772
FUK	2.30382	3.787785	0.717326441905016	0.0680056017780838
FUNDC1	12.609	22.8431	0.857304587463985	0.131223929642723
FUNDC2	35.69935	29.8988	-0.255810224001331	0.154698830144442
FUOM	3.765625	1.637105	-1.20174248044031	0.0567589160359325
FURIN	41.63075	76.0655	0.869592708771399	0.0364036334793338
FUS	124.6795	113.759	-0.132243586377247	0.0556575999000358
FUT1	1.0421625	2.12788	1.02983654505682	0.0722587797691453
FUT10	2.48866	3.85997	0.633220491586155	0.0307015327777513
FUT11	8.671275	5.268255	-0.718918960652538	0.0221063329134974
FUT2	1.860545	3.755405	1.01324321836798	0.00771030759513069
FUT3	1.697145	4.12539	1.28142068261732	0.0177870936336429
FUT4	1.035578	0.586886	-0.819284023255604	0.0723810517348136
FUT8	2.78438	3.28913	0.240349913235402	0.111547354965833
FUZ	7.291045	10.702785	0.553788742048155	0.264581946677115
FXN	15.11215	25.91815	0.778253817620145	0.0458727451640169
FXR1	24.4279	24.5232	0.00561740230965231	0.932564336290775
FXR2	51.6477	43.9683	-0.232240350786214	0.0923509480848757
FXYD3	29.35475	67.30755	1.19717437340597	0.0538526286952956
FXYD5	140.6705	166.208	0.240670011416755	0.167902399739509
FYCO1	1.349675	3.275865	1.27926385404511	0.107814641746425
FYN	3.07458	3.175165	0.0464422186760882	0.468829005366737
FYTTD1	43.74305	44.20715	0.0152259115544206	0.855818884879815
FZD1	4.492945	4.277535	-0.0708817420406731	0.0619871333696538
FZD2	1.75539	2.030625	0.210132244743771	0.303419670279721
FZD3	2.18977	2.74762	0.327403145094838	0.11566197124782
FZD4	4.05905	4.411555	0.120145160027701	0.415700108213796
FZD5	2.50855	1.72118	-0.543455712472176	0.0305868777083508
FZD6	23.98865	20.5294	-0.224660506611282	0.231724707623166
FZD7	5.151815	1.059227	-2.28206898523648	0.0178151589910924
FZD8	0.4717215	3.51522	2.89760772091605	0.0173111137222705
FZR1	19.9288	18.2001	-0.1309084645312	0.185492524688282
G2E3	6.42744	7.3661	0.196656745374967	0.10146036298992
G3BP1	127.093	122.2375	-0.0561976292893263	0.257860579793038
G3BP2	64.5398	71.31755	0.14406803522343	0.112808158578279
G6PC3	53.47375	63.7721	0.254094536173006	0.278243449805522
G6PD	283.607	77.59075	-1.86993656513857	0.0225508166662681
GAA	14.8522	11.13365	-0.415750011660419	0.0625976530895113
GAB1	2.27562	1.509335	-0.592346615249085	0.0188802579575222
GAB2	1.09591	4.04422	1.88373215604885	0.00195438700925153
GABARAP	144.1705	139.578	-0.0467044273823482	0.702690306329232
GABARAPL1	23.48405	9.958675	-1.2376555236038	0.0400553633030747
GABARAPL2	65.91365	48.64115	-0.438399924474616	0.00993531742389312
GABBR1	6.660305	3.03058	-1.13599431843395	0.0131939520016418
GABPA	7.593165	13.43465	0.823185473210035	0.00335839683480902
GABPB1	6.023135	9.775425	0.698644831688112	0.0273927191049128
GABPB1-AS1	6.797275	4.117035	-0.723350778227945	0.0141164904585672
GABPB2	1.65314	4.45181	1.42918311303902	0.0833489095642614
GABRA2	2.70217	4.616505	0.7726826082619	0.0579122714371886
GABRE	24.2194	13.8465	-0.806641774601596	0.0274141913582776
GAD1	1.409635	2.12711	0.593572991164756	0.0954866626485073
GADD45A	28.17995	26.449	-0.0914558747876544	0.339295680543006
GADD45B	19.5499	12.85265	-0.605095378487132	0.0439085308009003
GADD45GIP1	110.875	198.8025	0.842401794803056	0.027773415420667
GAK	43.2681	18.1944	-1.24980929420261	0.00767282701161015
GAL	8.21604	12.8925	0.650016934953735	0.0820977029063741
GALC	1.324185	2.368355	0.838780654068282	0.0394068876275555
GALE	132.7905	44.26975	-1.5847588067639	0.00540078840340671
GALK1	11.61005	12.3559	0.0898259146152634	0.497613855447892
GALK2	7.51906	14.5202	0.949437106165881	0.0405060949905918
GALM	2.939635	3.982025	0.437865244789326	0.0557731497239171
GALNS	12.8228	6.739185	-0.928065289293942	0.0245664057180111
GALNT1	34.7751	26.12835	-0.412438641781889	0.000890050898043904
GALNT10	11.0304	8.25578	-0.418008677477426	0.0678439541124096
GALNT11	7.15473	12.0508	0.752159694144504	0.0197838147906899
GALNT12	4.06973	1.648545	-1.30373981577377	0.0316501316165196
GALNT13	6.103275	5.25661	-0.215450894493182	0.0483279276343306
GALNT14	6.07219	13.8952	1.19429776128146	0.0257389160221623
GALNT18	5.920115	12.3339	1.05893194846543	0.000897875849326606
GALNT2	63.16475	41.70885	-0.598766131527628	0.00767872114833396
GALNT3	15.76915	30.0681	0.931128810003441	0.0133299472873292
GALNT4	2.484745	2.04399	-0.281709662974825	0.556986551004589
GALNT6	5.74825	15.98285	1.47532997376527	0.0215063423707297
GALNT7	11.46445	14.3573	0.324617320675788	0.111479306272368
GALR2	0.60593	0.384576	-0.655882404033535	0.105841530969516
GALT	10.70345	4.01967	-1.41292691821199	0.00366133289358846
GAMT	7.04471	14.49375	1.04081869146691	0.0080992245674736
GAN	3.96535	3.05778	-0.374963598483634	0.0713199926008602
GANAB	217.1585	202.9465	-0.0976489641061499	0.275209234395081
GANC	2.69619	2.6382	-0.0313682281648048	0.198675873572476
GAPDH	7531.1	4260.68	-0.821776900346302	0.0148249511202966
GAPDHS	0.879497	1.73677	0.981656149241505	0.0389559100869796
GAPVD1	18.35565	19.78185	0.10795315009676	0.383899115506431
GAR1	15.92195	44.9825	1.49834680717174	0.00923548915765381
GAREM	5.11958	3.81936	-0.422694549352111	0.068689219286223
GAREML	0.30011	0.7756375	1.36989116363472	0.000536623679594514
GARS	90.48685	95.22355	0.0736102667732757	0.109844218677061
GART	44.16135	80.3281	0.863120477292061	0.0108400575839117
GAS1	0.44901	1.221795	1.44418276053098	0.00788781110575813
GAS2L1	17.4092	14.17955	-0.296038160600824	0.0653503213794297
GAS2L3	7.653785	5.46209	-0.486720289408474	0.0877189731840996
GAS5	231.4535	263.2785	0.185867333022707	0.314488713825278
GAS6	25.43775	43.94875	0.788851064372745	0.0156093045765779
GAS8	6.26256	6.26264	1.84293429682446e-05	0.999882140236201
GATA2	1.006782	0.810914	-0.312130502977515	0.252731353323892
GATA3	2.224245	6.55597	1.55949354341377	0.00461590013722381
GATA6	3.296325	1.95522	-0.753527543829494	0.048246038675574
GATAD1	7.281735	11.9373	0.71312241846063	0.00325576202444867
GATAD2A	20.6898	31.3722	0.600567003533371	0.0823684824149184
GATAD2B	7.52021	6.67359	-0.172309893822937	0.15905614167387
GATC	16.0633	16.7099	0.0569347930614117	0.468102597916603
GATM	8.7988	10.85815	0.30339963493375	0.0789905317890384
GATSL3	1.771845	1.89355	0.0958411134413304	0.58674195741574
GBA	16.1458	12.92335	-0.3211788311344	0.024197620691974
GBA2	13.1484	9.846855	-0.417152332818301	0.0919966410434268
GBAP1	0.9949495	0.8344845	-0.253738048860946	0.258849812327341
GBAS	54.8539	73.49255	0.422003813243823	0.0510425176696875
GBE1	27.391	14.1383	-0.954093277587927	0.0153687583877626
GBF1	28.82585	11.96045	-1.26909147934269	0.0254673592668239
GBGT1	0.7264515	0.372525	-0.963529235089745	0.0589249249971976
GBP3	1.66651	4.051015	1.28145345255228	0.0202828522929616
GCA	0.546382	1.011561	0.888601459725228	0.138301622241446
GCAT	8.37602	5.722535	-0.549610505518316	0.057797570862224
GCC1	12.8534	11.7828	-0.125467619635145	0.0151932882885803
GCC2	5.54265	4.42792	-0.323946752152025	0.106570458230606
GCDH	37.0494	13.71215	-1.4339953822754	0.0263210488237594
GCFC2	13.7418	17.60075	0.357065914906996	0.0408737715276703
GCH1	26.3661	15.0451	-0.809390491716885	0.00739583248682142
GCHFR	8.79794	2.022855	-2.12077285245009	0.114637792654087
GCLC	31.3553	13.14345	-1.25436530727405	0.0100123083829014
GCLM	45.6784	33.4946	-0.447583594592392	0.00785985691359062
GCN1L1	41.6878	50.93005	0.288891895112612	0.251443033359046
GCNT1	5.02137	5.127305	0.0301196856311986	0.320384216999822
GCNT2	1.169085	0.733627	-0.672261185724593	0.011608460271472
GCSH	59.53835	85.5875	0.523580866927255	0.00191310723480719
GCSHP3	1.386905	5.061485	1.86769175288554	0.0522321905090281
GDA	5.292405	38.54655	2.86460636873746	0.0257471092668683
GDAP1	15.1103	20.16885	0.416596521750892	0.116577472032963
GDAP2	13.5989	7.55342	-0.848288044415128	0.0310973573639053
GDE1	46.075	31.221	-0.561467418676743	0.0148285252838043
GDF11	1.945765	2.96175	0.606112389544885	0.0725702519738217
GDI1	125.8535	64.9738	-0.953815349622109	0.0034442631300569
GDI2	136.361	187.5005	0.459463358192694	0.00472590409440511
GDPD1	0.8857935	1.840355	1.05494176968704	0.00162605627825934
GDPD3	9.213905	24.1954	1.39284816192536	0.0195805290202715
GDPD5	4.259155	0.6265515	-2.76506223045033	0.0010264562883163
GDPGP1	3.71891	3.84938	0.0497462627580823	0.759915957546735
GEM	2.531175	2.057695	-0.29877809983441	0.0960923092318886
GEMIN2	27.47595	32.36255	0.236155924867643	0.263649610226273
GEMIN4	29.2493	46.67755	0.674326740954974	0.000140103602123684
GEMIN5	16.0355	23.24255	0.535499020321313	0.00430570063695486
GEMIN6	46.10055	67.3682	0.547283789956807	0.117391501983164
GEMIN7	11.1521	14.23195	0.351817944309167	0.00850770611600921
GEMIN8	4.039415	2.87979	-0.488182761433218	0.136400060455333
GEMIN8P4	6.22432	1.43534	-2.11652371334171	0.0121293741731011
GEN1	3.798315	7.11536	0.905577196093915	0.0213769706249449
GET4	29.77045	20.3137	-0.551427988533531	0.00733966275243325
GFER	7.384005	15.21695	1.04320378712293	0.00293712436720277
GFI1	0.5317645	0.5870935	0.142802816278299	0.546045018447925
GFM1	41.37065	47.13905	0.188315059212311	0.161385740562952
GFM2	13.9998	23.99115	0.777096096833119	0.035475452969325
GFOD1	4.16582	4.656505	0.160647024005303	0.482685503157396
GFOD2	24.69415	12.5062	-0.981525816186155	0.0154172346342122
GFPT1	11.37985	8.670285	-0.392330219316194	0.0841785288052504
GFPT2	14.76175	9.97199	-0.565910421304779	0.00729579834548305
GGA1	21.87835	19.13735	-0.193112868653384	0.0442521271297397
GGA2	22.67065	16.7237	-0.438931687027203	0.0574325561608803
GGA3	16.12545	10.64905	-0.598614687626978	0.0354391706975554
GGCT	57.8326	140.9675	1.28540771977603	0.0693276458757207
GGCX	12.77575	15.55165	0.283659668615549	0.192161430808585
GGH	57.63065	38.5877	-0.578695236224314	0.0559489927534565
GGNBP2	25.7304	32.84805	0.352333843459938	0.019398460875279
GGPS1	37.86795	24.24315	-0.643400156769205	0.00860351303056674
GGT7	1.982055	1.94135	-0.0299367558553549	0.874877605083494
GHDC	4.895005	8.33225	0.767395793036693	0.0746145978591874
GHITM	152.013	129.695	-0.229071844883621	0.199610875175393
GID4	3.723305	6.565645	0.81835294495688	0.0781354457943316
GID8	38.62	35.51775	-0.12080797242759	0.142477113435599
GIGYF1	10.86895	14.54295	0.420107371053567	0.0515846901672117
GIGYF2	17.13745	12.576	-0.4464793341133	0.0563204625363284
GIN1	1.48026	2.45461	0.729643220542884	0.011252293307579
GINM1	31.70315	32.9049	0.0536762449065506	0.667955612543553
GINS1	9.780485	23.29935	1.25231179425186	0.0132024907620337
GINS2	20.3235	70.44615	1.79337198657828	0.049376498114999
GINS3	8.379025	22.71125	1.43855282849553	0.0545724098484525
GINS4	26.53605	19.92525	-0.413355809938161	0.0626180422876053
GIPC1	73.3249	90.2389	0.299446283140362	0.148504382208211
GIT1	33.75785	39.69215	0.233630687421146	0.100110536264678
GIT2	11.58735	8.13661	-0.510050916149048	0.0335441910597281
GJA5	0.0459811	1.4788	5.00724215853384	0.0522088149234554
GJB2	0.4660235	1.896265	2.02468598055673	0.0438076263942676
GJB3	32.45355	50.49805	0.637851379666977	0.00197517168227218
GJB5	27.70735	26.0649	-0.0881604095348549	0.589241935691133
GJC1	3.550795	8.035905	1.17831843785827	0.0228584798048812
GJC2	5.256705	1.07625	-2.28814553723844	0.0470373805614076
GJD3	0.5725305	0.8294	0.534715496345773	0.160821295378364
GK	2.212305	1.756915	-0.332505901731527	0.0299228828881242
GK5	4.39344	4.76043	0.115740903555965	0.1438241558854
GKAP1	5.458355	7.55936	0.46979786882956	0.0287145066531317
GLA	38.1486	32.0447	-0.251544349630189	0.102801563200085
GLB1	28.88005	30.21395	0.065141566177385	0.281796608864117
GLB1L	1.650195	0.850895	-0.955583494529576	0.0112155537239503
GLCCI1	3.61583	1.408715	-1.35994708374378	0.0125914562644846
GLCE	12.1024	10.061755	-0.266411207438027	0.104547358717201
GLDC	1.55038	6.965945	2.1676972169635	0.00702815784340474
GLE1	50.45905	44.5433	-0.179904600278145	0.0766913960596285
GLG1	24.19275	17.2443	-0.488455203897723	0.0111614861177236
GLI3	0.9062455	1.024552	0.177019377210799	0.356407428148484
GLI4	4.017085	0.9919355	-2.01783077017721	0.0116760722507598
GLIPR1	2.688135	7.657375	1.51024431819281	0.00222961045717628
GLIPR1L2	1.22617	1.196235	-0.0356581782188617	0.866751374663656
GLIPR2	1.68193	2.76269	0.715956023648735	0.149314966852756
GLIS2	4.71168	6.92712	0.556014106221054	0.0102755384796981
GLMN	18.7088	10.91165	-0.777847751125127	0.00110708030035269
GLO1	158.9035	130.543	-0.283625802485949	0.0777789576476819
GLOD4	49.56655	77.85605	0.651442306069128	0.0715701798751773
GLRX	23.38375	8.37357	-1.4815915704767	0.00817679243805087
GLRX2	61.06095	44.49635	-0.456563037681079	0.00650473821880169
GLRX3	83.4355	122.9165	0.558945337511131	0.0863626921209868
GLRX5	58.0472	56.1496	-0.0479507329013026	0.663228004286034
GLS	95.17285	59.65155	-0.673990448250607	0.0653211577562296
GLS2	1.535095	8.25975	2.42777017573193	0.0171701583566136
GLT25D1	33.99805	71.17655	1.06595000445549	0.0112513540497121
GLT8D1	6.11066	10.79575	0.821063357299436	0.025033415105215
GLT8D2	0.614335	1.586355	1.3686181742223	0.00527237161803587
GLTP	11.5881	11.00325	-0.0747143279716613	0.194672001111597
GLTPD1	17.0536	12.56595	-0.440556578342061	0.00473055093310093
GLTPD2	4.132585	0.850105	-2.28133154289435	0.17093256945627
GLTSCR1	2.331575	2.43015	0.0597405285959461	0.119165328799296
GLTSCR1L	1.020326	1.48586	0.542268014170689	0.12619290425664
GLTSCR2	59.86845	50.9806	-0.231847566407463	0.126649829561164
GLUD1	39.5894	31.512	-0.329212880600613	0.0216002406286429
GLUL	17.4411	0.998513	-4.12656601193611	0.000386117220197699
GLYCTK	0.6896205	1.368595	0.988821015334447	0.0825232089739893
GLYR1	44.6405	28.50105	-0.647338116074404	0.00243893956758273
GM2A	16.4366	10.21445	-0.686300376741923	0.0108839736138421
GMCL1	13.06175	12.7484	-0.0350320090103964	0.642576845937145
GMCL1P1	0.7475345	0.7849475	0.070456001104451	0.784681785988132
GMDS	25.83475	9.339605	-1.4678794826078	0.0162381979763506
GMEB1	3.39074	4.851475	0.516823274789618	0.029577931852342
GMEB2	8.189415	10.12875	0.306623836915412	0.00524525341847314
GMFB	46.12855	38.6795	-0.254090798006166	0.142878811037531
GMIP	7.100965	4.341155	-0.709936161276031	0.00981086288181168
GMNN	42.87225	55.5762	0.374423060283931	0.137354283060081
GMPPA	24.95635	14.8748	-0.74653667703368	0.0171310838678166
GMPPB	27.6537	16.66265	-0.730854659818814	0.014310396949529
GMPR	1.607105	4.594125	1.51532592066476	0.0399831990077187
GMPR2	31.81705	34.65095	0.123094827558447	0.287751353801484
GMPS	68.1721	115.2	0.756887386598275	0.00155037124804518
