SUM149_DMSO_12H_R	SUM149R_JQ1_12H_R	LOG2_FOLD_CHANGE	P_VALUE
DNAJC10	33.64115	26.57385	-0.340219764416043	0.00444933130342914
DNAJC11	38.00425	21.82775	-0.79999733830099	0.00229794285387238
DNAJC12	6.17381	1.385415	-2.15584288525729	0.00730903093503262
DNAJC13	7.64573	9.62925	0.332769180279804	0.0297661974772808
DNAJC14	14.52885	15.1328	0.0587584379667225	0.532153566918124
DNAJC15	14.3209	13.70525	-0.063393517056535	0.267218638077338
DNAJC16	6.849865	7.761375	0.180236706825672	0.182139416803038
DNAJC17	10.63475	5.89905	-0.850231576524133	0.00853314174099231
DNAJC18	1.47288	1.698875	0.205939811240731	0.0962547573927847
DNAJC19	33.7133	24.93985	-0.434865063163183	0.0498851879821304
DNAJC2	45.39115	40.2025	-0.175125821445898	0.0558570876226327
DNAJC21	4.03268	8.15493	1.01593356324917	0.0380441853423649
DNAJC22	0.968878	0.434242	-1.15781574403774	0.0335046947356641
DNAJC24	4.28008	7.5537	0.81954572472784	0.0102292390259823
DNAJC25	8.950335	11.00675	0.29837495558051	0.0348477147366303
DNAJC27	1.700495	1.08979	-0.641904606263449	0.0730946246856659
DNAJC28	0.5206675	1.15063	1.14398972893368	0.00166014972667385
DNAJC3	9.339745	10.02568	0.102245025822785	0.19818254748425
DNAJC30	6.00746	7.57269	0.33405073355978	0.090464514161928
DNAJC4	12.429	6.29954	-0.980391835909548	0.0641645438335191
DNAJC5	32.5575	46.24855	0.506418211168847	0.00872943711915941
DNAJC6	1.169555	2.965795	1.34245917200289	0.0189857182506586
DNAJC7	62.9653	52.3621	-0.266034024202366	0.0355228834966314
DNAJC8	111.0485	96.4542	-0.203273940209877	0.019128102862079
DNAJC9	82.47805	103.8925	0.333009380758102	0.0868607914707486
DNAL1	2.224335	3.308795	0.572931826552124	0.0324221976700425
DNAL4	3.66493	8.23966	1.16879916429033	0.0522994513146326
DNASE1	2.61178	2.31845	-0.171872764706415	0.133691583420768
DNASE1L1	15.18725	9.835875	-0.626735354898018	0.00561826766971201
DNASE1L2	2.121215	2.178535	0.0384674360219927	0.741954466542465
DNASE2	20.64115	28.62775	0.471890934836183	0.0329897351259743
DND1	8.49109	10.88945	0.358909419495393	0.177037995415332
DNER	17.0101	21.44315	0.334125230921542	0.028047220932459
DNHD1	1.83898	2.57602	0.486238004787977	0.0252985009109511
DNLZ	19.4164	19.01825	-0.029891235060726	0.890036816885003
DNM1	19.0188	6.53841	-1.54041447032494	0.0152627341024778
DNM1L	29.3748	39.7667	0.436981817459294	0.0383529732752285
DNM1P41	3.13221	11.65795	1.89606127224365	0.0368053851983932
DNM2	44.06285	83.0958	0.9152127470995	0.00725397399144604
DNMBP	4.59422	4.458245	-0.0433440424769997	0.709347909224433
DNMBP-AS1	1.2504	1.489285	0.252230181109249	0.187805505369428
DNMT1	50.0517	84.47025	0.75502425000781	0.00133542084612691
DNMT3A	3.392755	2.363575	-0.521486608470887	0.0944277772092111
DNMT3B	3.613875	2.29755	-0.653450347579849	0.0479280587602377
DNPEP	28.8338	21.9523	-0.39338887919694	0.0934835619727119
DNPH1	41.50325	21.9132	-0.921424136694234	0.0576077928493016
DNTTIP1	46.77465	41.83515	-0.161011250390914	0.151419760022552
DNTTIP2	58.31675	51.547	-0.178021854148432	0.123861440521674
DOC2A	10.6871	8.09853	-0.40013845646848	0.102904578854752
DOCK1	9.38441	5.42183	-0.791486166765065	0.0299736910024837
DOCK11	1.47085	1.715335	0.221840232724221	0.241660228105565
DOCK3	0.7643945	1.33961	0.809423747780938	0.0827020459565177
DOCK4	0.443295	2.49218	2.49106927680168	0.0197328271781611
DOCK5	8.89284	11.24885	0.339061384389534	0.0853427942688786
DOCK6	3.4841	1.51821	-1.19841467323237	0.00872857179752626
DOCK7	8.936255	6.152925	-0.538397947183534	0.0134661543834863
DOCK9	7.13659	8.02113	0.168570603406815	0.220620768035749
DOHH	15.3731	25.293	0.718330049883358	0.0421210762499518
DOK1	3.96854	1.67906	-1.24095456200864	0.120782192316994
DOK3	4.238645	4.36762	0.0432442004596295	0.827147277043042
DOK4	3.008825	5.56126	0.886211588853761	0.0183016013584754
DOLK	17.08695	21.1526	0.307940104359709	0.0611832892687435
DOLPP1	15.731	24.13325	0.617411830908467	0.0349684242535207
DOM3Z	14.27515	6.196695	-1.20393503914728	0.000635044653256225
DONSON	25.94585	18.17765	-0.513338099620984	0.0240164481578606
DOPEY1	3.27185	4.2829	0.388481384074571	0.0675894783082667
DOPEY2	1.63119	6.15557	1.9159676190396	0.0390773545764618
DOT1L	11.5118	12.36295	0.102909601933088	0.308744129522084
DPAGT1	39.2417	27.7348	-0.500690220281846	0.025588645174156
DPCD	9.971265	9.49448	-0.0706875550283684	0.39868504584993
DPF1	2.13659	0.842519	-1.34252896262933	0.0321610820493251
DPF2	34.0353	34.8792	0.0353351241526692	0.378071415307616
DPH1	29.4574	19.1707	-0.619727082712598	0.0134866586370026
DPH2	43.8499	38.1556	-0.200678739330181	0.225818799294169
DPH3	9.65923	14.17545	0.55341444212369	0.0179862228048932
DPH3P1	5.778105	3.831475	-0.592696528575239	0.0922625295311548
DPH5	31.50465	18.94735	-0.733568696785015	0.00467941382723351
DPM1	86.0865	123.569	0.521457938409551	0.0143067356082515
DPM2	32.61345	42.29335	0.374963774804814	0.0871139236167101
DPM3	46.1518	21.66535	-1.09099737328137	0.062801336763587
DPP3	46.77645	62.89595	0.427184746436779	0.00924065412565038
DPP7	42.19235	31.7529	-0.410093084427009	0.106372126733174
DPP8	7.069085	11.8543	0.745815079407259	0.0211242449081123
DPP9	26.3235	34.2314	0.378968973010011	0.0442845801702346
DPRXP4	0.639523	0.1799335	-1.82953243315724	0.0634333768132017
DPY19L1	10.0618	14.63215	0.540253351574685	0.0186794496268789
DPY19L1P1	1.54055	1.29903	-0.246010758169127	0.345220764852321
DPY19L2P2	2.35277	3.175395	0.432575771860935	0.0849824974976503
DPY19L3	3.15634	2.90006	-0.122169871605762	0.105889202701692
DPY19L4	10.241005	6.81038	-0.588550097107613	0.0579526274221824
DPY30	53.56465	62.26685	0.217183089095771	0.0695479673598204
DPYD	6.06202	4.862565	-0.31808107655976	0.114083648361583
DPYD-AS1	1.2107285	0.5904565	-1.0359727012347	0.248526573882566
DPYSL2	20.50205	16.9383	-0.275479085110923	0.0550535837752797
DPYSL3	0.06429325	0.978687	3.92810835089369	0.000382814117158153
DR1	36.00095	35.9825	-0.00073955121871159	0.992580066766436
DRAM1	3.147085	2.96754	-0.0847486687461335	0.371628370694397
DRAM2	21.5384	9.874615	-1.12511467657617	0.00260518722111921
DRAP1	180.3835	203.5815	0.174539087036721	0.12560565101726
DRG1	61.2059	74.54775	0.284494080188159	0.0797918309027717
DRG2	21.00195	19.62345	-0.0979445820480457	0.371364438730837
DROSHA	9.9832	15.26835	0.612969929168027	0.00666313926423282
DSC2	22.6841	7.385215	-1.61896959459969	0.00968887490994742
DSC3	11.75295	14.7397	0.326684241405832	0.122388909381706
DSCC1	32.16205	25.82075	-0.31682846006252	0.041138288152178
DSCR3	11.13825	14.0974	0.339906529563315	0.0892931413919232
DSE	24.7613	32.98875	0.4138870528828	0.0132147210769034
DSEL	2.5817	3.918525	0.601989335760526	0.00534194558307169
DSG2	41.6358	34.26855	-0.280939395896883	0.0644258562897722
DSG3	8.597605	6.32622	-0.442591102318802	0.0196853828429443
DSN1	29.50245	26.4827	-0.155784549307968	0.0116687162802625
DSP	40.85395	43.76	0.0991371647799915	0.0263243043413814
DST	8.302785	4.9323	-0.751334788040302	0.0264869840530787
DSTN	329.584	339.676	0.0435130803021589	0.297881214864605
DSTNP2	5.06917	4.55993	-0.15273786946356	0.189945120777573
DSTYK	4.48279	3.347345	-0.421379664141239	0.034584225986966
DTD1	55.77065	53.0294	-0.0727136602789317	0.405995256876935
DTD2	8.1751	6.2672	-0.383415344747248	0.00781411798416123
DTL	28.33575	15.45075	-0.874946518512457	0.0272154820710627
DTNA	3.50059	0.295342	-3.56713965975198	0.0267078635158877
DTNB	6.567705	8.858325	0.431644601339479	0.0100993319408891
DTNBP1	10.717375	5.68124	-0.915673835642599	0.0770999483227915
DTWD1	7.922265	3.874055	-1.03206852419833	0.0687545207026184
DTWD2	3.325235	5.875385	0.821227089225242	0.0030346356159073
DTX2	3.87956	6.078585	0.647842487252772	0.0191184586194696
DTX3	7.107145	1.26823	-2.48645372413643	0.00761256039210327
DTX3L	6.154105	3.886995	-0.66289380694931	0.0214285057442573
DTX4	6.91737	4.858395	-0.509743836576106	0.0494438482364407
DTYMK	37.7242	25.9235	-0.541229793067647	0.0544067939014795
DUS1L	117.187	135.745	0.212086524128215	0.159645122141469
DUS2L	23.9102	13.1308	-0.864671381947488	0.0250813681407961
DUS3L	13.61775	20.732	0.606370945851899	0.0239596266885073
DUS4L	7.9041	6.00592	-0.396215941477869	0.0149827066727668
DUSP1	7.157265	20.7069	1.53263128394334	0.00668235047287186
DUSP10	68.0859	26.2967	-1.37247429393776	0.00100379694873739
DUSP11	26.05285	23.6473	-0.139765732887289	0.164714382933551
DUSP12	22.9631	19.5834	-0.229686155579024	0.0217149736784878
DUSP14	15.94345	29.9031	0.907331206142443	0.0235825195431817
DUSP16	5.215575	2.78732	-0.903947672450957	0.0351362469279905
DUSP18	0.486699	1.164445	1.25854078314178	0.0361656511107696
DUSP19	0.8589125	0.795416	-0.110801584544496	0.370967590559115
DUSP22	6.92524	3.912645	-0.823719851487988	0.00549462247428716
DUSP23	47.5886	39.70955	-0.261130000829454	0.253988033654256
DUSP28	0.91418	1.244925	0.445508668539297	0.421292032172045
DUSP3	15.38685	22.21175	0.52962515017855	0.0188679894123227
DUSP4	38.23205	45.24105	0.242849853780966	0.035871552534209
DUSP5	4.41285	14.091	1.67499138573716	0.00814168790762994
DUSP5P1	1.13257	0.500736	-1.17747813509107	0.062498477719641
DUSP6	45.2636	81.23405	0.843733240462647	0.0297877133863169
DUSP7	8.01792	16.3629	1.02912853210054	0.00690166015246489
DUSP9	2.69322	0.3856295	-2.80404475889835	0.00390845905142652
DUT	61.62755	63.41255	0.0411929549225127	0.15569710267636
DUXA	1.28226	1.522485	0.247739191768615	0.00808727036755077
DVL1	63.7822	32.54475	-0.970729028561877	0.0764760702941839
DVL2	23.19455	23.69295	0.0306719825858626	0.742334371930862
DVL3	22.83835	24.92435	0.126097456972348	0.167823664331347
DYDC1	1.008506	0.86465	-0.222031496846252	0.457071235580691
DYM	24.9947	27.7187	0.149237385916352	0.128558780854342
DYNC1H1	32.31525	42.432	0.392937527803388	0.0514786875959118
DYNC1I2	31.70125	29.41415	-0.108029381500801	0.256608255385992
DYNC1LI1	23.51765	31.18185	0.406962618638553	0.0106924008200433
DYNC1LI2	72.7945	92.3965	0.344008751578022	0.0062607061522683
DYNC2H1	3.365775	1.587315	-1.08435027961388	0.00288904350029781
DYNC2LI1	12.9787	6.9434	-0.902431693622052	0.0182333686391932
DYNLL1	344.666	405.558	0.234709263803932	0.113212816456435
DYNLL2	62.17765	85.21395	0.454693535878868	0.0149574668966193
DYNLRB1	136.7375	172.7815	0.337539800448306	0.0100059262174915
DYNLT1	128.7135	177.019	0.459740840296394	0.00978160792172533
DYNLT3	22.3041	16.22875	-0.458757052318347	0.0320949530055246
DYRK1A	10.52685	9.34982	-0.171063300321996	0.0846021170516752
DYRK1B	1.049035	1.53173	0.546099201189018	0.0149788828728669
DYRK2	5.562305	7.680065	0.465435666501178	0.00510973002623216
DYRK3	3.35996	7.03242	1.06557717773985	0.0156387292674812
DYRK4	15.00365	13.4915	-0.153262756164129	0.255428316294776
DYSF	1.44208	0.52837	-1.44853074080303	0.0719902159750773
DYX1C1	1.639075	2.01839	0.300323093604247	0.168499750228563
DZANK1	1.640385	2.30392	0.490056165779136	0.126301477880874
DZIP1L	6.99067	3.33548	-1.06753634231567	0.0303418368726477
DZIP3	6.06273	6.20943	0.0344932667625315	0.706969536356779
E2F1	25.52415	26.5283	0.0556693094429267	0.576359322630874
E2F2	10.079935	1.4382	-2.80915011578133	0.0235553142539965
E2F3	16.12105	9.41933	-0.775249363643327	0.000203711119870623
E2F4	127.049	84.1501	-0.594348128914258	0.0187299830257438
E2F5	13.1942	8.343255	-0.66122163365492	0.0299845815135488
E2F6	7.622835	10.6217	0.478615133822572	0.0546951921962161
E2F7	8.145735	6.967785	-0.225344772421499	0.068164947820471
E2F8	3.097855	1.680565	-0.882323274568801	0.141264980044134
E4F1	15.2105	12.4547	-0.288377306775341	0.16529224465893
EAF1	15.5376	22.45765	0.531443293510156	0.00496961275408975
EAF2	3.24711	7.50222	1.20816131156186	0.0425207225522907
EAPP	22.3158	23.64875	0.0836984024202569	0.208037940193764
EARS2	25.18865	34.0027	0.432875506689169	0.0226694645038143
EBAG9	31.48725	26.13575	-0.268743202469044	0.0666539190939089
EBLN2	0.8585915	0.817106	-0.0714486445120303	0.805260692159462
EBNA1BP2	167.9295	122.9735	-0.449508231734908	0.0342266283670968
EBP	145.7125	114.661	-0.345749878363282	0.0127144484151425
EBPL	52.12995	43.0579	-0.275834517420733	0.211066554594554
ECD	19.8305	13.5862	-0.545579056576341	0.0184665493175926
ECE1	23.7133	28.79395	0.280069267973776	0.0370571371534835
ECE2	43.76615	49.74795	0.184821597453033	0.167545902212712
ECH1	64.3932	60.05595	-0.100601159053649	0.190581021862644
ECHDC1	52.0117	52.56295	0.0152100534433427	0.557661575267645
ECHDC2	7.196145	1.54869	-2.21617586677197	0.00545143829588667
ECHDC3	30.0763	23.9721	-0.327270799677448	0.0849873781038669
ECHS1	107.6965	82.5619	-0.383423287831183	0.00264146984872488
ECI1	29.86515	35.8057	0.261726304202828	0.240155450190211
ECI2	52.3172	18.5052	-1.49935460227691	0.012074356172895
ECM1	1.63434	1.28188	-0.350446931860034	0.262316231733291
ECM2	1.2347	0.2917195	-2.08150681542974	0.0276476834993307
ECSIT	19.9021	35.7912	0.84668424801131	0.0384800006175695
ECT2	68.41625	80.49925	0.234636311970059	0.0703706660814811
EDC3	21.40495	31.06675	0.537426858507867	0.00279750014282043
EDC4	46.12445	36.9878	-0.318482215350468	0.064440121872693
EDEM1	25.51575	28.0117	0.134641493321694	0.0147037737630748
EDEM2	11.72375	12.3315	0.0729141903113877	0.407357473514892
EDEM3	8.421205	8.72007	0.050313031252229	0.346746079407155
EDF1	313.519	417.469	0.413116194902062	0.00348652479640465
EDIL3	1.145735	0.3036135	-1.91596555212623	0.0612613792582113
EDN1	1.0433195	0.574047	-0.861940260665926	0.0605664186437463
EEA1	4.872935	4.235225	-0.202352362554812	0.177995616606604
EED	30.1058	24.276	-0.310510728868176	0.00472804017735745
EEF1A1	2599.075	2984.86	0.199665000389326	0.0318713117312745
EEF1A2	46.6313	7.838465	-2.57265558472362	0.0265610734963515
EEF1B2	581.9495	730.1475	0.327293972596261	0.101269562141091
EEF1D	236.3875	249.623	0.0785971198619816	0.378889766084337
EEF1E1	94.23945	69.95535	-0.429896724233161	0.0322993574061118
EEF1E1-MUTED	6.774755	4.05401	-0.740819126767748	0.297076352512985
EEF1G	1662.255	1351.765	-0.298297351732892	0.090405902848971
EEF2	683.9855	1264.24	0.886232720498356	0.0180538076239618
EEF2K	8.19874	11.1476	0.443259026063316	0.00385999064990924
EEFSEC	10.7461	20.7239	0.947482358704155	0.0138022986540092
EFCAB10	3.686955	4.60551	0.320931116603868	0.288905814159139
EFCAB11	12.29155	10.004555	-0.297009857227846	0.240953964879724
EFCAB14	25.4932	21.28385	-0.260353335965699	0.0504905978762665
EFCAB2	5.963235	3.634505	-0.714336301578677	0.0308344079352745
EFCAB4A	10.410285	4.46307	-1.22190122601128	0.0807264572661967
EFCAB7	3.02878	1.8805	-0.687620483232163	0.134975974739242
EFEMP1	42.3562	31.1149	-0.444967553726558	0.0053516912795817
EFEMP2	1.253165	0.9151015	-0.453572705649489	0.278358949710216
EFHA1	27.90335	49.927	0.839381882525645	0.00377380590874439
EFHA2	1.539935	1.12264	-0.455974087677154	0.0861597874863113
EFHC1	2.396745	2.08201	-0.203099424635211	0.116517268404162
EFHD2	135.918	89.912	-0.596150947577505	0.0995372584300381
EFNA1	11.2665	9.757865	-0.207401975147869	0.0136003607857105
EFNA3	6.581465	3.737985	-0.816147976381175	0.0438344911892961
EFNA4	7.02535	7.277365	0.0508460700481735	0.693603942951392
EFNA5	2.767235	2.32322	-0.252319387863697	0.291278611477185
EFNB1	5.225695	14.5241	1.47475393970281	0.0179303449212092
EFNB2	24.3906	18.8093	-0.374879089299054	0.00449844851629789
EFR3A	20.7845	22.26475	0.0992533702061877	0.293811988756919
EFR3B	0.0408976	3.319975	6.34301238387715	0.0240126466727727
EFTUD1	14.87	30.985	1.05916532091919	0.00277709304185121
EFTUD2	89.2232	105.726	0.244839409464161	0.00517770192742092
EGFL7	3.90695	2.735265	-0.514362180397262	0.119857076617167
EGFL8	3.17632	1.204195	-1.39928723260184	0.0181647175992672
EGFR	50.2643	40.30665	-0.318516214181726	0.0109548255286252
EGFR-AS1	3.117115	2.531015	-0.300495323849491	0.0246231266466948
EGLN1	25.17445	23.6793	-0.0883338261261368	0.194909339232174
EGLN2	24.69645	27.91695	0.176837655939224	0.289121664305885
EGLN3	1.97526	1.703835	-0.213256933983328	0.306687838079959
EGR1	15.34165	17.54645	0.193725520250384	0.0644467258834879
EGR2	0.337246	0.228416	-0.562137620176939	0.274349778731855
EGR3	1.074655	0.547922	-0.971831144469215	0.0183434197550073
EHBP1	12.66285	13.9605	0.140748467546023	0.0659929209633899
EHBP1L1	37.44125	13.1434	-1.5102900735598	0.0239968853168378
EHD1	23.71705	60.17805	1.34331278439327	0.000608448330443795
EHD2	16.90635	16.68645	-0.0188881647883732	0.847274006519722
EHD3	1.793965	1.833865	0.0317356950661074	0.808540893329773
EHD4	20.7908	28.78485	0.4693644221937	0.00677898135546619
EHF	3.338885	2.26105	-0.562373508385105	0.0652272341755807
EHHADH	1.967385	1.308325	-0.588558343904646	0.0318351294003348
EHMT1	24.8927	24.69685	-0.0113956788414439	0.880862378566845
EHMT2	33.95465	12.42075	-1.45085687109682	0.0209311102819985
EI24	94.9211	92.07845	-0.0438652712959392	0.341553366220561
EID1	91.01195	104.8645	0.204398471179701	0.0472467179934558
EID2	15.6696	20.571	0.392643575628601	0.143064267677122
EID2B	3.17095	3.896415	0.297232215404683	0.192348262173426
EID3	0.141321	0.2380795	0.752467538685803	0.176776764478291
EIF1	214.478	437.8065	1.0294637025844	0.000556679471000859
EIF1AD	17.1771	15.34035	-0.163155088417508	0.151209215987955
EIF1AX	90.27495	80.59155	-0.163697135580307	0.117307591906097
EIF1B	26.212	32.59305	0.314336926404423	0.0892658209986729
EIF2A	54.21515	50.76155	-0.0949599353403278	0.127557127823508
EIF2AK1	45.3715	58.21035	0.359489335516207	0.0207159992197428
EIF2AK2	21.92745	17.6231	-0.315270322464066	0.0201205809352969
EIF2AK3	4.746105	7.41365	0.643439988613063	0.0809530230251366
EIF2AK4	38.2726	36.8963	-0.0528357634188473	0.249185760796634
EIF2B1	37.3291	52.36185	0.48821534427726	0.0191316989820695
EIF2B2	28.7516	39.42265	0.455382515009814	0.0386420064242192
EIF2B3	34.33895	30.0859	-0.190758411284246	0.211477421369765
EIF2B4	33.02385	34.5518	0.0652525478507338	0.0965924363468207
EIF2B5	34.46285	42.8331	0.313684080401063	0.0639592280296541
EIF2D	34.81085	17.558	-0.987408522298145	0.0441118370348983
EIF2S1	47.64895	51.8428	0.12169921643817	0.0449418123889906
EIF2S2	128.28	133.189	0.0541786771148458	0.187303456516375
EIF2S3	156.262	117.539	-0.410827455189579	0.0169133760915843
EIF3A	79.98615	83.1424	0.055834181799512	0.290066158371086
EIF3B	136.2065	153.693	0.174255905696243	0.0109884068765631
EIF3D	135.214	145.191	0.10270749193165	0.374288448953744
EIF3E	403.6365	262.776	-0.619223123550349	0.0116340498935892
EIF3F	119.805	124.083	0.0506173529551205	0.429693178577109
EIF3G	124.4445	150.427	0.273561068438232	0.0407186444205698
EIF3H	237.464	186.217	-0.350724030195897	0.0448432559713646
EIF3I	235.054	134.2995	-0.807538298020502	0.000767542833364481
EIF3J	60.2353	104.155	0.790050988296613	0.0488167614381403
EIF3K	164.793	194.011	0.235483490692206	0.0183597351857433
EIF3L	118.079	156.4815	0.406239696338443	0.01360251574745
EIF3M	266.0045	248.6445	-0.0973661328409512	0.132283007069225
EIF4A1	1030.15	1270.75	0.302825807455464	0.00619993397030616
EIF4A2	175.375	200.0005	0.189560502887919	0.0773020496279552
EIF4A3	77.2431	85.67485	0.149465695687883	0.183645510766759
EIF4B	128.931	121.626	-0.0841475183179615	0.0475145223444215
EIF4E	33.7999	41.56475	0.298341555998806	0.0210834470578618
EIF4E2	48.2647	49.0428	0.0230729376061958	0.592201355521058
EIF4E3	2.009695	1.213105	-0.728272140410052	0.00397504596842465
EIF4EBP1	117.316	80.25455	-0.547744694302335	0.111722933329136
EIF4EBP2	15.1268	23.71325	0.648586578950012	0.00299814798478336
EIF4EBP3	6.646525	16.60555	1.32099334862377	0.0169451721662266
EIF4ENIF1	7.64048	7.05847	-0.114307778367824	0.13936814505277
EIF4G1	239.578	240.483	0.00543947772765613	0.822375594873139
EIF4G2	283.13	525.735	0.892871160321045	0.00975789243200808
EIF4G3	34.4497	40.7331	0.241710195595838	0.0584081915150571
EIF4H	228.0575	302.217	0.406187199699396	0.00115497163580982
EIF5	58.2637	61.3952	0.0755285453716435	0.220024409252723
