SUM149_DMSO_12H_R	SUM149_JQ1_12H_R	LOG2_FOLD_CHANGE	P_VALUE
CRTC1	1.11406	1.905285	0.774179883752369	0.00557134670223305
CRTC2	15.035	18.5601	0.303879615674013	0.0734864443155229
CRTC3	10.5786	6.48749	-0.705416395220186	0.00213483711173932
CRY1	13.9837	17.61085	0.332718404181723	0.0799582828048963
CRY2	4.05813	13.5767	1.74224586880727	0.00133599802516647
CRYAB	0.4216215	0.6649135	0.657218232508056	0.0263588120836397
CRYBA2	1.46093	0.5318045	-1.45791916342625	0.137701860103091
CRYBB2	3.325565	3.30003	-0.0111203296503807	0.958623925875771
CRYBB2P1	9.92315	10.55575	0.0891590208637355	0.48103639875411
CRYBG3	3.012445	6.79899	1.17438554636033	0.00297847758114972
CRYGC	3.71677	12.09435	1.70221191537884	0.0098599669755702
CRYGS	0.3951125	2.135815	2.43445129503684	0.0278960730524177
CRYL1	1.53758	1.89887	0.304479663855045	0.463067422076615
CRYZ	27.28745	21.5683	-0.339325113051539	0.010186977376836
CRYZL1	7.881755	10.6164	0.429705824160218	0.0121584388259452
CS	99.7515	84.4243	-0.240680223587944	0.0597052647360395
CSAD	2.338645	3.53988	0.598027573466457	0.0869384255859126
CSDA	80.16355	63.6779	-0.332153640142734	0.0349055026090901
CSDE1	213.2625	148.7535	-0.519706691224407	0.00395184656389662
CSE1L	175.0485	107.588	-0.702237525723789	0.0144451343014658
CSF1	5.510565	0.9027425	-2.6098138119647	0.0552977123249191
CSGALNACT1	7.783795	1.692505	-2.20131361887761	0.00015084743293962
CSGALNACT2	5.52031	9.524905	0.786955417804168	0.0633485068982099
CSK	45.5835	31.36895	-0.539174462860356	0.0738296028397166
CSNK1A1	72.4545	79.0698	0.126051480099297	0.159321694038821
CSNK1D	55.41675	66.37355	0.260286334826074	0.0957145192574799
CSNK1E	73.94725	105.7775	0.516464381973609	0.0507952825989821
CSNK1G1	2.70012	3.21517	0.251871495490918	0.0702082332505871
CSNK1G2	40.5561	28.47495	-0.510225616329486	0.111678085837349
CSNK1G3	10.33965	11.15205	0.109121583773792	0.216507284739747
CSNK2A1	20.13155	15.6884	-0.359760029933135	0.0271892049164891
CSNK2A2	38.65695	36.69295	-0.0752249171649269	0.432838636838602
CSNK2B	192.5105	161.9005	-0.249829694971848	0.101967415736975
CSPG4	1.58455	0.310511	-2.35135690162539	0.0118940712841057
CSPP1	4.46446	4.432435	-0.0103862096231015	0.798815535523296
CSRNP1	2.82135	10.10137	1.84009341764858	0.0130294930618392
CSRNP2	4.585535	11.4634	1.32187303556498	0.00525750791657565
CSRP1	89.5092	111.976	0.323081670971245	0.090646274691476
CSRP2	16.22505	26.8644	0.727472692571367	0.00507381200547466
CSRP2BP	9.531395	7.350885	-0.374769428416835	0.0184164389486342
CST3	252.628	310.5605	0.297859796940874	0.203872692768605
CST6	4.757105	3.852585	-0.30425708174603	0.317447872328159
CST7	2.2216	1.380315	-0.686601542020071	0.11992703745344
CSTA	7.23291	5.18569	-0.480040235527291	0.0800278889698574
CSTB	108.9555	121.6285	0.158742296250516	0.0114093504521071
CSTF1	44.57705	35.28445	-0.337268623723265	0.0124922054304922
CSTF2	20.1134	17.6419	-0.18915103279125	0.107490060160031
CSTF2T	11.76975	9.05276	-0.378654064205922	0.0423847340608839
CSTF3	60.3835	41.3142	-0.547516650024845	0.0310704082388553
CTAGE5	16.25595	11.27565	-0.527757267820025	0.0254279341133877
CTBP1	72.0401	67.25915	-0.0990696372201639	0.333447194387031
CTBP1-AS1	13.26645	7.797425	-0.766712692122912	0.00295189155830951
CTBP2	40.1807	33.52625	-0.261211575023865	0.0179050319547505
CTBS	5.58061	5.115515	-0.125543338064518	0.56700160637042
CTC1	7.722755	11.75935	0.606620808634056	0.0273221347636517
CTCF	31.07575	22.886	-0.441323878890721	0.0453648624718354
CTDNEP1	90.26475	58.09035	-0.635864177195752	0.00448459338068955
CTDP1	12.85245	18.1547	0.49829969073965	0.0632464522448685
CTDSP1	31.6847	10.6858	-1.56809143530912	0.0250446016403828
CTDSP2	18.35555	16.22915	-0.177628902685602	0.0215787867281748
CTDSPL	11.56005	4.20482	-1.45903168985241	0.000212050923331366
CTDSPL2	12.82225	11.1601	-0.200299488363491	0.368752577610936
CTGF	1.8693	16.26605	3.12129392584765	0.00531064001049642
CTH	2.3663	7.88061	1.73567431562004	0.0171438244504016
CTHRC1	3.47602	0.9230875	-1.91289706965446	0.0803667383616157
CTIF	4.543025	5.32079	0.22798722012876	0.0680517474779641
CTNNA1	93.5827	110.1595	0.235280158082812	0.00210579244935191
CTNNAL1	38.2318	49.0079	0.358241202629292	0.0789319862802217
CTNNB1	140.062	199.348	0.509223537728382	0.00119601407410636
CTNNBIP1	7.358055	15.75415	1.09833555191012	0.0320349516756357
CTNNBL1	42.3791	35.90885	-0.239013499022034	0.100431487262139
CTNND1	76.5001	76.35225	-0.00279096171329602	0.878026207993414
CTNS	5.265275	7.1551	0.442463046538796	0.0446675629749152
CTPS1	66.013	42.05365	-0.650519140659783	0.00391827513261094
CTPS2	15.2351	3.101925	-2.29616325994623	0.00603355600214659
CTR9	12.629	30.5508	1.27446975183027	0.00715046270599709
CTRL	4.192895	2.88248	-0.540636104327259	0.0631868530748265
CTSA	33.01815	35.20315	0.0924452392821765	0.0775032342723187
CTSB	48.52535	86.42695	0.832742630788314	0.0234598812397551
CTSC	184.419	146.848	-0.328663681924606	0.0401672929426544
CTSD	220.3275	206.214	-0.0955072935828606	0.419740775137555
CTSF	9.102205	7.7992	-0.222889931407661	0.140064437463384
CTSH	12.41655	9.26896	-0.421784990136925	0.0257769402074944
CTSK	0.4668365	1.69136	1.85719449609489	0.0139472875940074
CTSL1	112.5355	113.685	0.0146617324491532	0.636097937304291
CTSL2	3.96613	9.880985	1.31692289973775	0.0060899518091995
CTSO	1.79315	1.521425	-0.237072960441312	0.0702646843736528
CTSZ	189.163	130.0235	-0.540857532720922	0.0589599642414025
CTTN	120.2625	87.03055	-0.466593035817841	0.0679561767455873
CTTNBP2NL	5.208215	7.29308	0.485739213995542	0.0278320882581437
CTU1	2.513405	1.917525	-0.390397772853306	0.293567655071861
CTU2	22.59355	24.69315	0.128199915420697	0.316176243251252
CTXN1	12.64555	5.58455	-1.17911684738708	0.0370512919138269
CUEDC1	7.4367	5.76652	-0.366961635578707	0.12716615238879
CUEDC2	45.78925	26.52705	-0.787544688385649	0.0224307926662803
CUL1	44.33075	32.9534	-0.427880446210553	0.076418135712342
CUL2	17.75575	17.51375	-0.0197982777778697	0.582699886352558
CUL3	14.25495	14.04145	-0.0217710547228566	0.590861276224983
CUL4A	34.7915	22.148	-0.651558453641427	0.0110348802941752
CUL4B	16.85905	16.50675	-0.0304671461354126	0.705427158309557
CUL5	11.37215	7.25772	-0.64791672917847	0.0457195353924377
CUL7	8.845335	7.99372	-0.146049743594315	0.0727687629572981
CUL9	4.888155	4.856755	-0.00929732158909865	0.886665931635036
CUTA	104.7645	73.45685	-0.512180998505497	0.027107988255976
CUTC	17.7217	10.47185	-0.759000667580081	0.0128150549591464
CUX1	6.060575	3.27478	-0.888056687055762	0.0377056476968756
CUZD1	0.5340595	0.473986	-0.172156035437898	0.801518674733039
CWC15	25.85965	19.51995	-0.405753391512865	0.0126994328728893
CWC22	20.5539	10.2299	-1.00662012164524	0.0453308387934993
CWC25	7.667055	9.801995	0.354402881703457	0.051904428704696
CWC27	21.82145	12.0719	-0.854094209421289	0.0170583288080746
CWF19L1	18.2489	12.7605	-0.516124644478011	0.00542407887840701
CWF19L2	5.16814	3.782235	-0.450406147368056	0.0514000464894051
CXADR	4.185535	8.94936	1.09637247236621	0.0320395104155556
CXCL1	53.42245	10.6325	-2.32896528577533	0.00489180137311108
CXCL16	32.90245	12.3591	-1.4126213258899	0.00341615418057805
CXCL2	2.489635	0.864887	-1.52535068952355	0.0344336710392465
CXCL3	4.332185	1.12543	-1.94461852637926	0.00206783238339892
CXCL6	0.507857	0.1134338	-2.16257174101146	0.149834905963657
CXCR4	0.8117515	0.7605245	-0.0940434208505565	0.70688520757358
CXXC1	35.05265	37.20615	0.0860175947739885	0.306672601127427
CXXC5	10.56358	3.325105	-1.66762704348969	0.054843290066595
CXorf23	1.652555	2.88374	0.803242808040469	0.00334924231843755
CXorf38	11.5838	12.35935	0.0934942724525464	0.290534402305775
CXorf40A	9.798305	11.47305	0.22764486354024	0.127863909899863
CXorf40B	22.2671	27.6588	0.312824887218653	0.0817103651671254
CXorf56	9.388835	9.071545	-0.0495978731833777	0.471299355218527
CXorf57	1.474015	1.060735	-0.47468692836353	0.00251609157780579
CYB561	24.623	13.0899	-0.911552470720597	0.00600137845869661
CYB561D1	3.84462	4.91972	0.355735198535627	0.0329070469606876
CYB561D2	7.313935	12.04555	0.719780558149242	0.0202754332181304
CYB5A	118.3255	80.815	-0.550066018104984	0.0455848467468045
CYB5B	28.84785	28.71745	-0.00653615129659585	0.626323135356518
CYB5D1	17.6394	16.39915	-0.105180449723759	0.348479837558085
CYB5D2	9.718295	15.98975	0.718372251022277	0.0275250296633276
CYB5R1	15.73855	38.72005	1.29877818479916	0.0485383743140904
CYB5R2	3.92358	2.162605	-0.859400435410855	0.00807138881765121
CYB5R3	37.0773	42.8536	0.208880216302241	0.169925987858025
CYB5R4	23.2321	36.7085	0.659994595177679	0.00654072696030784
CYB5RL	1.83303	2.03922	0.153787030306557	0.128635450489403
CYBA	185.7755	231.056	0.314682301297526	0.0539248917994067
CYBASC3	16.6176	29.6956	0.8375371469428	0.0074014035842758
CYBRD1	11.19505	7.03919	-0.66937963913132	0.0497009429574653
CYC1	213.2015	158.1645	-0.430791764910723	0.0139316793912505
CYCS	54.65575	69.9306	0.355550602393054	0.0202290401004077
CYFIP1	64.31945	68.2352	0.0852610939656861	0.19891648931678
CYFIP2	0.502475	0.451015	-0.155876402745279	0.556722476240749
CYHR1	23.40505	24.8262	0.0850436065231052	0.578646155537785
CYLD	3.615475	6.124795	0.760476356725668	0.0021895406509206
CYP1B1	27.0521	11.0889	-1.28662433220182	0.00160354671318562
CYP20A1	1.936	3.280515	0.760843365164717	0.000916467317060135
CYP26B1	1.2058	0.5382715	-1.16358468874276	0.0267969928322221
CYP27B1	10.8011	10.9596	0.0210168981662019	0.734506709908747
CYP2J2	0.7986295	1.115133	0.48161751942915	0.31455044780077
CYP2R1	8.03338	15.3073	0.930140806939098	0.12694791777341
CYP2U1	3.7468	4.45055	0.248324665411731	0.128799226529327
CYP4B1	1.69889	0.3424575	-2.31059558217285	0.0559420035891822
CYP4F11	2.4557	5.798485	1.23954168414047	0.0356552680020726
CYP4V2	5.20379	4.84529	-0.102979726660043	0.276553332762354
CYP4X1	17.448	4.249215	-2.03779342760153	0.00111225850076681
CYP51A1	53.25875	32.5914	-0.708527242444132	0.00909467736390082
CYP7B1	2.034545	1.66298	-0.290935372237177	0.542486997692753
CYR61	8.497765	56.1608	2.72440813415718	0.00457090543333536
CYSTM1	19.6742	26.51685	0.430604430939883	0.0578168386336733
CYTH1	10.7637	9.677555	-0.153459579783333	0.00474794378974655
CYTH2	9.607345	18.53465	0.948015171326441	0.0054990093274122
CYTH3	6.66724	10.71795	0.684867425184859	0.052775219465275
D2HGDH	5.251075	7.691975	0.550741272200551	0.146306453043745
DAAM1	2.6541	7.90075	1.57376688255313	0.0144663942324799
DAB2IP	9.77159	5.507485	-0.827199671085022	0.0226832633868325
DACT2	5.041525	1.35275	-1.89796495612517	0.0136656977078805
DAD1	104.155	146.711	0.494244946338301	0.0572107947490621
DAG1	36.9073	49.01695	0.409374518373061	0.0213516997917693
DAGLB	9.91403	13.3524	0.429555549964701	0.0379858917540539
DAK	14.0835	17.0397	0.274894021892847	0.0676086074072808
DALRD3	20.33155	29.90465	0.556649627640405	0.0131927603555912
DANCR	43.86435	28.1546	-0.639678235988131	0.0465411338155638
DAND5	0.8328165	1.200645	0.527739088968951	0.265709504818309
DAP	16.3872	23.23645	0.503820305342381	0.00636503085761398
DAP3	57.969	74.8304	0.368342888476357	0.039024847409767
DAPK1	2.354795	1.073905	-1.13273509446389	0.0528399992849334
DAPK3	23.953	39.69685	0.728818174050911	0.0315497347945102
DAPP1	1.77168	3.6977	1.06151013292687	0.061592785807822
DARS	75.98825	45.1122	-0.752258708957153	0.0257196598864618
DARS2	52.64535	30.2243	-0.80059718131784	0.0104269609751231
DAW1	0.7735735	0.304226	-1.34639491876888	0.179777431779256
DAXX	48.0477	33.0786	-0.53856919615292	0.00452201572077848
DAZAP1	98.55215	50.99965	-0.950399999044633	0.0432314432112876
DAZAP2	73.7233	62.96735	-0.227516697912354	0.0234023786042
DBF4	14.78805	12.38655	-0.255657413973736	0.0703451159167195
DBF4B	10.5724	8.494715	-0.3156654640471	0.0808347535510431
DBI	358.496	410.794	0.196458088185404	0.085500503931948
DBN1	32.10585	10.17195	-1.65823991882974	0.0642927902971231
DBNDD1	15.52385	4.023255	-1.94805131201571	0.0364911805367806
DBNDD2	64.7817	9.86411	-2.71532553459055	0.0101735935562619
DBNL	34.1133	36.93285	0.114570272477156	0.362367108859145
DBP	3.82308	1.25366	-1.60858925588887	0.131763160942439
DBR1	13.1477	9.55506	-0.46047360535744	0.039394935059795
DBT	4.977875	4.98208	0.00121818482259816	0.992210735378985
DCAF10	2.05763	3.0426	0.564321097984868	0.00248280752369789
DCAF11	13.2184	16.31315	0.303487828526932	0.0326994242300741
DCAF12	12.05685	10.69205	-0.173314545398189	0.0962910478386035
DCAF13	60.20155	50.9558	-0.240554263052686	0.0683448917982738
DCAF15	12.40125	6.749475	-0.877638352952303	0.128454126523098
DCAF16	12.16425	9.542705	-0.350177192686941	0.0148284950436638
DCAF17	8.036275	5.05656	-0.668370686862695	0.0020671406293376
DCAF4	18.3231	17.22525	-0.0891386851956951	0.366062115455409
DCAF5	7.71598	6.610735	-0.223038720373822	0.114242617869921
DCAF6	15.51215	14.6461	-0.082882107897721	0.224576692234195
DCAF7	43.47355	51.4324	0.242539566777038	0.0482392910918324
DCAF8	22.20575	23.47255	0.080041282005336	0.110900573599297
DCAKD	13.6311	18.78205	0.462452547902642	0.0793061091504436
DCBLD1	24.92495	10.130305	-1.29891299955202	0.000864576149719893
DCBLD2	45.51605	38.26145	-0.250483813533126	0.0341170643422907
DCK	31.03495	11.55525	-1.42534534849307	0.0212083928171264
DCLRE1A	10.193905	2.6648	-1.93560764928147	0.0318804309191663
DCLRE1B	11.7416	5.650915	-1.05507262076007	0.0174652523139092
DCLRE1C	4.285855	3.52377	-0.282463280080547	0.115932939640074
DCP1A	3.13264	2.704705	-0.21190773705261	0.108399826337809
DCP1B	6.32103	3.26927	-0.951191131779443	0.0109525401296683
DCP2	4.0694	3.545985	-0.198629663044749	0.104514931289082
DCPS	16.26905	10.9835	-0.56679215352572	0.038843960938142
DCTD	108.88	57.2158	-0.928253468194485	0.0023754816141255
DCTN1	56.3801	61.3216	0.121209303428408	0.346219880893814
DCTN2	41.07	33.5794	-0.290508495027671	0.0187210885350155
DCTN3	14.80985	20.565	0.473634043321733	0.0184832197453637
DCTN4	13.9795	11.09355	-0.333591651135327	0.134668486821017
DCTN5	13.7361	16.44905	0.260031817383729	0.0429230708804633
DCTN6	24.91625	16.8159	-0.567260957965236	0.0269649166961696
DCTPP1	137.9315	61.2836	-1.17037901533611	0.0037662159511147
DCUN1D1	20.1341	21.14995	0.0710132678685667	0.533351947349775
DCUN1D2	8.042285	13.1695	0.711523204597437	0.0398847178687475
DCUN1D3	3.77425	8.131275	1.10729159966611	0.068557409120998
DCUN1D4	5.48576	3.8746	-0.501644126843851	0.0435624113465751
DCUN1D5	6.14495	4.31274	-0.510796528119049	0.0123185608942639
DCXR	82.0209	325.0675	1.98667584440407	0.0314743048761962
DDA1	10.585	10.71325	0.0173749369437664	0.125307252019679
DDAH1	9.214705	10.5011	0.188530574254685	0.112224476168269
DDAH2	8.62972	9.03637	0.0664295935569143	0.573536309997626
DDB1	146.0635	134.8255	-0.115502322129871	0.0541556848333408
DDB2	17.45655	16.56425	-0.0756955799789188	0.608876483339748
DDHD1	5.71992	5.63509	-0.0215563169392342	0.683685542028707
DDHD2	14.01765	9.219205	-0.604530254707488	0.0642308278025788
DDI2	8.025355	8.41898	0.0690802434443852	0.65722979278558
DDIT3	20.31215	45.1816	1.15339240721522	0.0243493743286312
DDIT4	515.4135	481.7475	-0.0974531458112654	0.306757283949154
DDN	1.96254	0.539118	-1.86404907495812	0.0337015461622305
DDOST	198.2135	185.349	-0.0968108939797368	0.0710084458742624
DDR1	86.07405	59.1115	-0.542139522290956	0.0381479611244648
DDRGK1	86.41795	95.1321	0.13860121755189	0.158513462637447
DDT	51.2693	48.0451	-0.0937058985543682	0.470130369445031
DDTL	2.568695	1.86409	-0.462564082309845	0.110228856792136
DDX1	65.26865	57.0057	-0.195284017708234	0.0529730265216695
DDX10	17.1543	14.65995	-0.226690073397214	0.0632774646767138
DDX11	11.35395	6.659225	-0.769768102004834	0.0611872848227012
DDX11-AS1	1.17825	0.934706	-0.334061121444543	0.306980558346282
DDX12P	2.24965	1.158975	-0.956851118140937	0.0758956436784618
DDX17	65.1939	72.48985	0.153042021609998	0.0253945246067962
DDX18	49.964	36.10675	-0.468620412437807	0.0396333268496039
DDX19A	19.43925	25.89585	0.413748355629143	0.00264358324069168
DDX19B	1.959555	1.72399	-0.184774660389336	0.521876852460095
DDX20	18.0452	9.36465	-0.946318152670651	0.00745114337906189
DDX21	118.861	70.0096	-0.763650754853446	0.00635030133016918
DDX23	47.5058	38.7665	-0.29329317485524	0.0830273947506202
DDX24	55.95055	62.01045	0.148359045810838	0.0532187141173056
DDX26B	2.63116	4.171585	0.664896660988319	0.0477472790288696
DDX27	62.9257	64.01575	0.0247775393182777	0.661015021420042
DDX28	21.57845	14.2571	-0.597910681690197	0.0113535370487574
DDX31	20.17935	15.48005	-0.382469572988814	0.0116208069024504
DDX39A	67.7823	43.73775	-0.632029585645344	0.0528591011152609
DDX39B	223.345	263.9865	0.241190195972008	0.0446841648092253
DDX3X	133.08	138.201	0.0544742835376271	0.349801652543893
DDX41	35.72925	41.4355	0.213761700870797	0.122283215096187
DDX42	41.84945	35.279	-0.24639899490185	0.00304222146097079
DDX46	30.15195	13.3495	-1.17546560036372	0.000846222130397779
DDX47	95.438	60.9041	-0.64802445809879	0.0503045309692044
DDX49	49.3813	56.2476	0.187826723011394	0.150041864420462
DDX5	149.221	179.467	0.266268007223601	0.0151598567270727
DDX50	25.73975	27.90295	0.116419615713546	0.244386381062902
DDX51	8.368345	6.56904	-0.349259780106061	0.027038271066618
DDX52	16.892	15.6348	-0.111579387792459	0.225643821617343
DDX54	35.65905	21.3548	-0.739707881969579	0.0198243171020593
DDX55	24.0235	20.19545	-0.250416060688642	0.0649951148386133
DDX56	51.30985	42.06885	-0.286483427007556	0.0200882699801721
DDX58	1.22508	1.74796	0.51279620787377	0.0563256583625834
DDX59	10.453	13.45135	0.363833917644815	0.109461953924026
DDX6	19.129	12.58705	-0.603821255073856	0.0412194486124424
DDX60	2.048765	1.39257	-0.557004663019861	0.0320558532988411
DDX60L	3.46785	3.684485	0.0874214833727822	0.357038698064556
DEAF1	12.7087	6.592405	-0.946939680177737	0.0226902741809159
DECR1	19.81875	15.28995	-0.374282283411299	0.097869609186832
DECR2	8.845305	15.0837	0.770006566812561	0.0413152844218277
DEDD	14.21745	9.558185	-0.572854134091442	0.0824457377552772
DEDD2	20.215	27.4675	0.442299403501146	0.118766245082848
DEF6	6.95005	1.75593	-1.98478802379522	0.058628989021426
DEF8	55.8637	40.70585	-0.456674985427219	0.0497566824682484
DEGS1	80.22885	91.3868	0.187864678208091	0.0852902360053754
DEK	177.4335	109.4785	-0.696630847569817	0.00896820241275491
DENND1A	28.4905	28.5308	0.00203925970920492	0.963595016655414
DENND1B	3.366045	0.9411955	-1.83848813596066	0.0318155779428075
DENND1C	2.388645	3.783465	0.663515642496046	0.0140855995135479
DENND2C	0.7477645	2.97974	1.9945305662561	0.0148189042158492
DENND3	2.59208	2.257115	-0.199630319451335	0.149646894933977
DENND4A	2.081555	3.37643	0.697836969262591	0.0136749939421235
DENND4B	14.0348	6.409295	-1.1307709258885	0.0117066544273691
DENND4C	16.67775	19.54955	0.229210731824352	0.112137068344785
DENND5A	7.49786	7.416555	-0.0157296792779335	0.875990283591712
DENND5B	2.13562	1.01679	-1.07063321815895	0.0166482712660304
DENND6A	3.775445	4.538255	0.265490974423511	0.16578592376284
DENND6B	0.5647915	1.3109	1.2147673543631	0.0110176850015717
DENR	42.93835	34.3051	-0.323843681590324	0.0314608962983379
DEPDC1	17.97945	13.02465	-0.465104284048299	0.0185801931699709
DEPDC1B	19.7372	23.0321	0.222728620187388	0.119098947854715
DEPDC4	1.5499	1.16781	-0.408369565250839	0.175623685739537
DEPDC5	4.538655	3.830655	-0.24467372956773	0.171667227127614
DEPDC7	3.661275	6.05147	0.724939499752726	0.00284463793798423
DEPTOR	0.8732285	0.874406	0.00194408346562986	0.98132229584093
DERA	68.8785	50.01085	-0.461812599069114	0.0760034509614304
DERL1	31.51355	33.12555	0.0719721255041779	0.403490925580893
DERL2	40.2073	41.25725	0.0371902021056078	0.272527983988604
DESI1	20.9295	18.5861	-0.17131377120771	1.95505598118606e-05
DESI2	34.2965	44.18935	0.365637354927207	0.0519964700162185
